NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:22:40",
CHAN,MEAS,FORMAT
3,S12,LOG_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,
Hz,dB,
50000000,-48.399,
52375000,-48.564,
54750000,-48.917,
57125000,-49.026,
59500000,-50.304,
61875000,-48.672,
64250000,-49.112,
66625000,-49.766,
69000000,-50.56,
71375000,-55.965,
73750000,-52.751,
76125000,-53.699,
78500000,-50.5,
80875000,-54.337,
83250000,-54.311,
85625000,-54.117,
88000000,-53.966,
90375000,-54.74,
92750000,-53.712,
95125000,-34.312,
97500000,-37.439,
99875000,-36.43,
102250000,-33.506,
104625000,-33.033,
107000000,-36.814,
109375000,-53.641,
111750000,-33.493,
114125000,-31.401,
116500000,-31.872,
118875000,-26.442,
121250000,-33.126,
123625000,-36.638,
126000000,-44.156,
128375000,-39.494,
130750000,-35.342,
133125000,-32.743,
135500000,-33.755,
137875000,-29.808,
140250000,-23.683,
142625000,-25.429,
145000000,-26.12,
147375000,-26.183,
149750000,-26.728,
152125000,-28.059,
154500000,-29.393,
156875000,-30.373,
159250000,-29.276,
161625000,-26.306,
164000000,-27.912,
166375000,-29.695,
168750000,-30.915,
171125000,-32.711,
173500000,-34.964,
175875000,-37.24,
178250000,-34.837,
180625000,-32.8,
183000000,-38.277,
185375000,-45.28,
187750000,-58.388,
190125000,-39.551,
192500000,-34.86,
194875000,-33.387,
197250000,-34.076,
199625000,-37.237,
202000000,-38.516,
204375000,-34.094,
206750000,-34.861,
209125000,-41.375,
211500000,-49.401,
213875000,-48.337,
216250000,-40.615,
218625000,-43.588,
221000000,-38.154,
223375000,-37.849,
225750000,-40.048,
228125000,-40.237,
230500000,-37.983,
232875000,-37.252,
235250000,-37.564,
237625000,-36.267,
240000000,-36.123,
242375000,-36.624,
244750000,-39.268,
247125000,-41.674,
249500000,-43.414,
251875000,-44.72,
254250000,-44.04,
256625000,-42.845,
259000000,-42.537,
261375000,-42.755,
263750000,-42.671,
266125000,-42.503,
268500000,-42.539,
270875000,-43.919,
273250000,-48.379,
275625000,-55.834,
278000000,-43.856,
280375000,-40.143,
282750000,-38.438,
285125000,-37.182,
287500000,-36.614,
289875000,-37.004,
292250000,-35.231,
294625000,-33.062,
297000000,-33.57,
299375000,-36.711,
301750000,-36.605,
304125000,-31.461,
306500000,-32.059,
308875000,-33.029,
311250000,-34.197,
313625000,-35.13,
316000000,-35.871,
318375000,-33.991,
320750000,-31.417,
323125000,-31.637,
325500000,-33.495,
327875000,-35.892,
330250000,-38.345,
332625000,-42.076,
335000000,-45.374,
337375000,-42.123,
339750000,-38.573,
342125000,-35.443,
344500000,-35.513,
346875000,-39.367,
349250000,-42.703,
351625000,-42.5,
354000000,-41.296,
356375000,-40.114,
358750000,-38.639,
361125000,-36.855,
363500000,-36.667,
365875000,-39.185,
368250000,-40.074,
370625000,-39.171,
373000000,-38.198,
375375000,-37.879,
377750000,-37.534,
380125000,-36.817,
382500000,-36.772,
384875000,-37.003,
387250000,-37.305,
389625000,-37.215,
392000000,-36.887,
394375000,-36.96,
396750000,-36.895,
399125000,-36.437,
401500000,-36.432,
403875000,-36.618,
406250000,-36.371,
408625000,-36.134,
411000000,-35.807,
413375000,-35.823,
415750000,-35.969,
418125000,-35.85,
420500000,-36.182,
422875000,-35.854,
425250000,-35.319,
427625000,-35.467,
430000000,-35.413,
432375000,-35.572,
434750000,-35.72,
437125000,-35.65,
439500000,-35.661,
441875000,-35.511,
444250000,-35.043,
446625000,-34.924,
449000000,-34.779,
451375000,-34.842,
453750000,-35.095,
456125000,-35.054,
458500000,-35.07,
460875000,-35.024,
463250000,-34.745,
465625000,-34.83,
468000000,-34.709,
470375000,-34.749,
