NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:31:52",
CHAN,MEAS,FORMAT
2,S21,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,UNITS
Hz,U,deg
50000000, 3.7845E-3, 1.1343E+0
52375000, 3.6889E-3,-2.6299E+0
54750000, 3.565E-3,-5.3572E+0
57125000, 3.4508E-3,-7.9802E+0
59500000, 3.4108E-3,-1.3023E+1
61875000, 3.6265E-3,-2.1602E+0
64250000, 3.6109E-3,-1.6813E+1
66625000, 3.3366E-3,-2.6216E+1
69000000, 3.0628E-3,-4.6233E+1
71375000, 1.9969E-3, 1.7104E+1
73750000, 2.2732E-3,-1.1515E+1
76125000, 1.9825E-3,-2.2262E+1
78500000, 1.5228E-3,-3.7989E+1
80875000, 4.0648E-3, 1.6415E+2
83250000, 2.6251E-3, 4.7884E+1
85625000, 2.434E-3, 4.3824E+1
88000000, 2.5009E-3, 4.604E+1
90375000, 2.3814E-3, 5.2837E+1
92750000, 2.0598E-3, 9.2913E+1
95125000, 1.6254E-2, 1.0492E+2
97500000, 1.2891E-2, 3.9705E+1
99875000, 1.3663E-2, 3.2599E+1
102250000, 1.8025E-2, 1.5702E+1
104625000, 2.1342E-2,-1.6301E+1
107000000, 1.904E-2,-4.881E+1
109375000, 1.3166E-2,-6.7293E+1
111750000, 1.557E-2,-6.5566E+1
114125000, 1.9493E-2,-1.5282E+2
116500000, 4.5891E-2,-6.7924E+1
118875000, 3.5081E-2,-1.5411E+2
121250000, 3.2367E-2, 1.4154E+2
123625000, 1.4259E-2, 6.3982E+1
126000000, 2.1652E-3, 2.8288E+1
128375000, 9.1206E-3, 1.6672E+2
130750000, 1.9121E-2, 1.178E+2
133125000, 2.4409E-2, 6.0355E+1
135500000, 2.36E-2,-4.6815E+1
137875000, 6.3139E-2, 1.4976E+2
140250000, 5.5559E-2, 6.7639E+1
142625000, 4.6282E-2, 3.606E+1
145000000, 4.3702E-2, 1.7378E+1
147375000, 4.6458E-2,-1.6603E+0
149750000, 4.7333E-2,-2.6592E+1
152125000, 4.3856E-2,-5.1788E+1
154500000, 4.0077E-2,-7.679E+1
156875000, 3.9824E-2,-1.0844E+2
159250000, 4.7075E-2,-1.7251E+2
161625000, 3.2259E-2, 9.0166E+1
164000000, 2.2668E-2, 4.0269E+1
166375000, 2.26E-2, 1.2391E+1
168750000, 2.3026E-2,-1.005E+1
171125000, 2.1801E-2,-2.7441E+1
173500000, 1.9817E-2,-3.8462E+1
175875000, 1.7234E-2,-4.3564E+1
178250000, 2.3478E-2,-2.3634E+1
180625000, 3.6178E-2,-6.7849E+1
183000000, 2.7294E-2,-9.9301E+1
185375000, 2.1101E-2,-1.2234E+2
187750000, 1.4063E-2,-1.5207E+2
190125000, 7.4995E-3, 1.5733E+2
192500000, 7.8899E-3, 6.3027E+1
194875000, 1.4668E-2, 1.0944E+1
197250000, 2.0355E-2,-1.9501E+1
199625000, 2.4984E-2,-4.173E+1
202000000, 3.1297E-2,-6.4414E+1
204375000, 3.5275E-2,-1.0374E+2
206750000, 2.2795E-2,-1.4002E+2
209125000, 1.4568E-2,-1.5431E+2
211500000, 1.034E-2,-1.6886E+2
213875000, 7.4628E-3, 1.6052E+2
216250000, 4.8662E-3, 1.0693E+2
218625000, 1.0639E-2, 7.7009E+1
221000000, 2.2557E-2, 9.841E+0
223375000, 2.5115E-2,-4.036E+1
225750000, 2.0668E-2,-7.4218E+1
228125000, 1.4566E-2,-8.9646E+1
230500000, 1.1261E-2,-8.567E+1
232875000, 1.1682E-2,-7.805E+1
235250000, 1.3571E-2,-7.9783E+1
237625000, 1.5474E-2,-8.7878E+1
240000000, 1.6805E-2,-1.0216E+2
