NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"28 Mar 2014 ","09:36:09",
CHAN,MEAS,FORMAT
1,S11,LOG_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,
Hz,dB,
50000000,-1.6565,
52375000,-1.5618,
54750000,-1.4789,
57125000,-1.4043,
59500000,-1.315,
61875000,-1.2171,
64250000,-1.1371,
66625000,-1.0915,
69000000,-.9846,
71375000,-.9156,
73750000,-.8804,
76125000,-.8055,
78500000,-.7835,
80875000,-.7334,
83250000,-.6981,
85625000,-.7193,
88000000,-.7034,
90375000,-.7575,
92750000,-.8269,
95125000,-.9006,
97500000,-1.064,
99875000,-1.2128,
102250000,-1.4616,
104625000,-1.6667,
107000000,-1.8969,
109375000,-2.585,
111750000,-3.669,
114125000,-4.6117,
116500000,-5.6005,
118875000,-7.1122,
121250000,-9.2999,
123625000,-10.985,
126000000,-10.948,
128375000,-9.3774,
130750000,-7.8435,
133125000,-6.7393,
135500000,-6.0443,
137875000,-5.6612,
140250000,-5.5147,
142625000,-5.6151,
145000000,-5.9721,
147375000,-6.6368,
149750000,-7.6161,
152125000,-8.9278,
154500000,-10.534,
156875000,-11.894,
159250000,-11.559,
161625000,-9.7115,
164000000,-7.8993,
166375000,-6.9928,
168750000,-6.9951,
171125000,-7.3898,
173500000,-7.917,
175875000,-8.5131,
178250000,-8.8892,
180625000,-9.328,
183000000,-9.6372,
185375000,-9.7206,
187750000,-10.122,
190125000,-10.445,
192500000,-11.062,
194875000,-12.177,
197250000,-13.566,
199625000,-15.446,
202000000,-16.86,
204375000,-16.262,
206750000,-13.738,
209125000,-11.288,
211500000,-9.2154,
213875000,-7.1741,
216250000,-5.9334,
218625000,-4.6951,
221000000,-3.9264,
223375000,-3.542,
225750000,-2.9154,
228125000,-2.7313,
230500000,-2.3238,
232875000,-1.8569,
235250000,-1.6951,
237625000,-1.5443,
240000000,-1.8418,
242375000,-1.9326,
244750000,-1.8924,
247125000,-1.9954,
249500000,-1.8809,
251875000,-1.9248,
254250000,-1.9662,
256625000,-1.883,
259000000,-2.0401,
261375000,-2.0044,
263750000,-2.1091,
266125000,-2.277,
268500000,-2.268,
270875000,-2.5179,
273250000,-2.6261,
275625000,-2.8099,
278000000,-3.161,
280375000,-3.364,
282750000,-3.7639,
285125000,-4.2447,
287500000,-4.6566,
289875000,-5.3677,
292250000,-6.0309,
294625000,-6.7385,
297000000,-7.68,
299375000,-8.5573,
301750000,-9.4262,
304125000,-10.194,
306500000,-10.674,
308875000,-10.681,
311250000,-10.336,
313625000,-9.5903,
316000000,-8.5085,
318375000,-7.7031,
320750000,-6.8941,
323125000,-6.1306,
325500000,-5.7778,
327875000,-5.23,
330250000,-4.8479,
332625000,-4.6483,
335000000,-4.2134,
337375000,-4.0705,
339750000,-3.8362,
342125000,-3.4775,
344500000,-3.3926,
346875000,-3.0722,
349250000,-2.9107,
351625000,-2.8765,
354000000,-2.6369,
356375000,-2.6199,
358750000,-2.5042,
361125000,-2.3614,
363500000,-2.4077,
365875000,-2.2962,
368250000,-2.2258,
370625000,-2.239,
373000000,-2.097,
375375000,-2.12,
377750000,-2.1255,
380125000,-1.9785,
382500000,-2.0606,
384875000,-1.9585,
387250000,-1.9308,
389625000,-2.0395,
392000000,-1.9023,
394375000,-1.9723,
396750000,-1.9458,
399125000,-1.8643,
401500000,-1.9549,
403875000,-1.8766,
406250000,-1.8428,
408625000,-1.907,
411000000,-1.8017,
413375000,-1.8479,
415750000,-1.8858,
418125000,-1.7651,
420500000,-1.8927,
422875000,-1.8257,
425250000,-1.8098,
427625000,-1.9318,
430000000,-1.8231,
432375000,-1.9172,
434750000,-1.9583,
437125000,-1.8899,
439500000,-2.0275,
441875000,-2.0091,
