NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:15:34",
CHAN,MEAS,FORMAT
4,S22,PHASE
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,
pS,deg,
-20000, 1.2607E+2,
-18895, 1.6376E+2,
-17789,-1.7075E+2,
-16684,-1.5801E+2,
-15579,-1.2384E+2,
-14474,-1.0636E+2,
-13368,-6.2386E+1,
-12263,-3.2276E+1,
-11158,-2.2941E+1,
-10053, 2.6182E+1,
-8947, 1.1504E+2,
-7842, 5.8942E+1,
-6737,-2.9117E+1,
-5632,-1.0683E+2,
-4526,-2.6304E+1,
-3421, 3.429E+1,
-2316, 1.4129E+2,
-1211,-1.7702E+2,
-105, 5.39E+1,
1000,-9.7944E+1,
2105, 2.8391E+1,
3211,-1.7735E+2,
4316,-2.0593E+1,
5421, 1.6591E+2,
6526,-7.1823E+0,
7632,-1.5638E+2,
8737, 1.1425E+2,
9842,-3.6476E+1,
10947, 9.8893E+1,
12053,-1.369E+2,
13158,-1.7583E+2,
14263,-3.7216E-1,
15368,-1.2879E+2,
16474, 3.5751E+1,
17579, 1.301E+2,
18684,-1.4483E+2,
19789,-2.6712E+1,
20895, 1.1934E+2,
22000,-1.17E+2,
23105,-5.1165E+1,
24211, 4.4165E+1,
25316,-1.7823E+2,
26421,-1.5077E+1,
27526, 5.8815E+1,
28632, 1.2403E+2,
29737,-1.7198E+2,
30842,-1.2033E+2,
31947,-5.2583E+0,
33053, 1.6436E+2,
34158,-7.2453E+1,
35263,-4.6213E+1,
36368, 9.3726E+1,
37474, 9.7266E+1,
38579,-1.655E+2,
39684,-7.8462E+1,
40789,-3.3367E+1,
41895, 6.374E+1,
43000, 1.4233E+2,
44105,-1.4389E+2,
45210,-5.917E+1,
46316, 7.45E+1,
47421, 8.238E+1,
48526, 9.9524E+1,
49632,-1.1415E+2,
50737, 2.4112E+1,
51842, 1.4136E+2,
52947, 1.7128E+2,
54053,-3.0436E+1,
55158,-6.0428E+1,
56263, 9.8828E+1,
57368,-6.116E+1,
58474, 2.7838E+1,
59579, 1.0774E+2,
60684, 1.792E+2,
61789,-5.0716E+0,
62895,-1.4484E+2,
64000,-1.9937E+1,
65105, 2.0999E+1,
66210, 1.2781E+2,
67316,-1.303E+2,
68421, 1.5134E+2,
69526,-9.0449E+1,
70632,-8.715E+1,
71737, 2.644E+1,
72842, 6.9563E+1,
73947, 1.5203E+2,
75053,-1.7066E+2,
76158,-1.0523E+2,
77263,-2.9298E+1,
78368, 4.3454E+1,
79474, 1.047E+2,
80579,-1.299E+2,
81684,-4.0476E+1,
82789, 4.2957E+1,
83895, 9.0801E+1,
85000,-1.7755E+2,
86105,-6.0146E+1,
87210, 4.7168E+1,
88316, 1.514E+2,
89421,-9.4782E+1,
90526, 7.1266E+1,
91632, 1.2939E+2,
92737,-1.9359E+1,
93842,-1.6684E+2,
94947,-9.6936E+1,
96053,-7.3705E+0,
97158, 8.9407E+1,
98263, 1.5531E+2,
99368,-5.7393E+1,
100474, 1.1715E+2,
101579,-1.5604E+2,
102684,-6.8798E+1,
103789,-1.4282E-1,
104895, 2.4953E+1,
106000, 8.3605E+1,
107105, 1.3019E+2,
108210,-1.7442E+2,
109316,-1.4101E+2,
110421,-6.8129E+1,
111526,-3.0464E+1,
112632, 3.5663E+1,
113737, 1.2359E+2,
114842,-1.7268E+2,
115947,-8.7773E+1,
117053,-3.7827E+1,
118158,-8.5902E+1,
119263,-3.674E+1,
120368,-2.4145E+1,
121474,-2.5701E+1,
122579, 4.6328E+1,
123684, 1.0531E+2,
124789, 1.7033E+2,
125895,-1.4043E+2,
127000,-9.5367E+1,
128105,-2.7368E+1,
129210, 5.0986E+1,
130316, 1.1169E+2,
131421, 1.583E+2,
