NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","09:56:35",
CHAN,MEAS,FORMAT
4,S22,PHASE
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,
Hz,deg,
50000000,-1.0493E+2,
52375000,-1.0957E+2,
54750000,-1.1416E+2,
57125000,-1.1815E+2,
59500000,-1.2229E+2,
61875000,-1.2641E+2,
64250000,-1.3066E+2,
66625000,-1.3494E+2,
69000000,-1.3918E+2,
71375000,-1.4315E+2,
73750000,-1.4739E+2,
76125000,-1.5197E+2,
78500000,-1.5652E+2,
80875000,-1.6121E+2,
83250000,-1.6591E+2,
85625000,-1.7076E+2,
88000000,-1.7592E+2,
90375000, 1.7827E+2,
92750000, 1.722E+2,
95125000, 1.6555E+2,
97500000, 1.5844E+2,
99875000, 1.5284E+2,
102250000, 1.4346E+2,
104625000, 1.3603E+2,
107000000, 1.305E+2,
109375000, 1.245E+2,
111750000, 1.138E+2,
114125000, 1.0105E+2,
116500000, 1.0654E+2,
118875000, 7.9982E+1,
121250000, 4.0788E+1,
123625000,-1.3752E+1,
126000000,-7.6952E+1,
128375000,-1.1577E+2,
130750000,-1.4458E+2,
133125000,-1.6548E+2,
135500000,-1.764E+2,
137875000, 1.7829E+2,
140250000,-1.5818E+2,
142625000,-1.594E+2,
145000000,-1.6095E+2,
147375000,-1.555E+2,
149750000,-1.5591E+2,
152125000,-1.6101E+2,
154500000,-1.6836E+2,
156875000,-1.7695E+2,
159250000, 1.7451E+2,
161625000, 1.7113E+2,
164000000, 1.6016E+2,
166375000, 1.4813E+2,
168750000, 1.444E+2,
171125000, 1.5298E+2,
173500000, 1.7083E+2,
175875000, 1.7756E+2,
178250000, 1.7186E+2,
180625000, 1.6508E+2,
183000000, 1.6312E+2,
185375000, 1.5877E+2,
187750000, 1.5168E+2,
190125000, 1.4126E+2,
192500000, 1.3303E+2,
194875000, 1.4055E+2,
197250000,-1.4943E+2,
199625000,-1.3406E+2,
202000000,-1.3813E+2,
204375000,-1.4622E+2,
206750000,-1.5264E+2,
209125000,-1.58E+2,
211500000,-1.6112E+2,
213875000,-1.6223E+2,
216250000,-1.6327E+2,
218625000,-1.5989E+2,
221000000,-1.5737E+2,
223375000,-1.5846E+2,
225750000,-1.6222E+2,
228125000,-1.6824E+2,
230500000,-1.7415E+2,
232875000,-1.7958E+2,
235250000, 1.7419E+2,
237625000, 1.688E+2,
240000000, 1.6444E+2,
242375000, 1.6097E+2,
244750000, 1.5834E+2,
247125000, 1.5523E+2,
249500000, 1.5233E+2,
251875000, 1.4998E+2,
254250000, 1.4725E+2,
256625000, 1.4511E+2,
259000000, 1.4325E+2,
261375000, 1.404E+2,
263750000, 1.3762E+2,
266125000, 1.3459E+2,
268500000, 1.3155E+2,
270875000, 1.2919E+2,
273250000, 1.2635E+2,
275625000, 1.2333E+2,
278000000, 1.2055E+2,
280375000, 1.1738E+2,
282750000, 1.1398E+2,
285125000, 1.1081E+2,
287500000, 1.0762E+2,
289875000, 1.0511E+2,
292250000, 1.0421E+2,
294625000, 1.0505E+2,
297000000, 1.0735E+2,
299375000, 1.1111E+2,
301750000, 1.1463E+2,
304125000, 1.1761E+2,
306500000, 1.2194E+2,
308875000, 1.2874E+2,
311250000, 1.3625E+2,
313625000, 1.4281E+2,
316000000, 1.4651E+2,
318375000, 1.4832E+2,
320750000, 1.4901E+2,
323125000, 1.4849E+2,
325500000, 1.4808E+2,
327875000, 1.4681E+2,
330250000, 1.4436E+2,
332625000, 1.4244E+2,
335000000, 1.403E+2,
337375000, 1.3824E+2,
339750000, 1.3647E+2,
342125000, 1.3415E+2,
344500000, 1.3249E+2,
346875000, 1.3104E+2,
349250000, 1.2918E+2,
351625000, 1.2795E+2,
