NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","09:56:28",
CHAN,MEAS,FORMAT
1,S11,PHASE
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,
Hz,deg,
50000000,-1.0531E+2,
52375000,-1.0992E+2,
54750000,-1.1437E+2,
57125000,-1.187E+2,
59500000,-1.2263E+2,
61875000,-1.2668E+2,
64250000,-1.3074E+2,
66625000,-1.3535E+2,
69000000,-1.3988E+2,
71375000,-1.4434E+2,
73750000,-1.489E+2,
76125000,-1.5324E+2,
78500000,-1.5785E+2,
80875000,-1.6217E+2,
83250000,-1.6687E+2,
85625000,-1.7222E+2,
88000000,-1.776E+2,
90375000, 1.7672E+2,
92750000, 1.708E+2,
95125000, 1.6458E+2,
97500000, 1.5709E+2,
99875000, 1.4893E+2,
102250000, 1.3963E+2,
104625000, 1.3218E+2,
107000000, 1.2746E+2,
109375000, 1.2237E+2,
111750000, 1.1428E+2,
114125000, 9.984E+1,
116500000, 8.2507E+1,
118875000, 6.2941E+1,
121250000, 4.5457E+1,
123625000,-8.0626E+0,
126000000,-8.0814E+1,
128375000,-1.0886E+2,
130750000,-1.3487E+2,
133125000,-1.5406E+2,
135500000,-1.6666E+2,
137875000,-1.7503E+2,
140250000,-1.7853E+2,
142625000,-1.6952E+2,
145000000,-1.6517E+2,
147375000,-1.6355E+2,
149750000,-1.6506E+2,
152125000,-1.6931E+2,
154500000,-1.7574E+2,
156875000, 1.7651E+2,
159250000, 1.6741E+2,
161625000, 1.5733E+2,
164000000, 1.4958E+2,
166375000, 1.4015E+2,
168750000, 1.3464E+2,
171125000, 1.3668E+2,
173500000, 1.4825E+2,
175875000, 1.6242E+2,
178250000, 1.7019E+2,
180625000, 1.6629E+2,
183000000, 1.6056E+2,
185375000, 1.5155E+2,
187750000, 1.4564E+2,
190125000, 1.3331E+2,
192500000, 1.2466E+2,
194875000, 1.4853E+2,
197250000,-1.2349E+2,
199625000,-1.2678E+2,
202000000,-1.3878E+2,
204375000,-1.4543E+2,
206750000,-1.5301E+2,
209125000,-1.5788E+2,
211500000,-1.6253E+2,
213875000,-1.665E+2,
216250000,-1.6643E+2,
218625000,-1.641E+2,
221000000,-1.6094E+2,
223375000,-1.6037E+2,
225750000,-1.6557E+2,
228125000,-1.7157E+2,
230500000,-1.7798E+2,
232875000, 1.7501E+2,
235250000, 1.705E+2,
237625000, 1.6459E+2,
240000000, 1.615E+2,
242375000, 1.5843E+2,
244750000, 1.5445E+2,
247125000, 1.5265E+2,
249500000, 1.4923E+2,
251875000, 1.4655E+2,
254250000, 1.447E+2,
256625000, 1.4113E+2,
259000000, 1.392E+2,
261375000, 1.3714E+2,
263750000, 1.3387E+2,
266125000, 1.3219E+2,
268500000, 1.2882E+2,
270875000, 1.2524E+2,
273250000, 1.2286E+2,
275625000, 1.1814E+2,
278000000, 1.1576E+2,
280375000, 1.1378E+2,
282750000, 1.1042E+2,
285125000, 1.0899E+2,
287500000, 1.0528E+2,
289875000, 1.0279E+2,
292250000, 1.0209E+2,
294625000, 1.0086E+2,
297000000, 1.0297E+2,
299375000, 1.0439E+2,
301750000, 1.0823E+2,
304125000, 1.1297E+2,
306500000, 1.164E+2,
308875000, 1.2265E+2,
311250000, 1.3053E+2,
313625000, 1.3659E+2,
316000000, 1.4064E+2,
318375000, 1.4261E+2,
320750000, 1.411E+2,
323125000, 1.4174E+2,
325500000, 1.4145E+2,
327875000, 1.3969E+2,
330250000, 1.3933E+2,
332625000, 1.3699E+2,
335000000, 1.3603E+2,
337375000, 1.3548E+2,
339750000, 1.3249E+2,
342125000, 1.3077E+2,
344500000, 1.2927E+2,
346875000, 1.269E+2,
349250000, 1.2645E+2,
351625000, 1.2455E+2,
