NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","09:59:45",
CHAN,MEAS,FORMAT
2,S21,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,UNITS
Hz,U,deg
50000000, 3.8794E-3, 9.874E-1
52375000, 3.7798E-3,-3.322E+0
54750000, 3.7027E-3,-7.8154E+0
57125000, 1.8287E-3,-4.4043E+1
59500000, 3.1698E-3,-2.3758E-1
61875000, 3.5822E-3,-3.5349E+0
64250000, 3.5844E-3,-1.5476E+1
66625000, 3.267E-3,-2.2496E+1
69000000, 2.991E-3,-3.0913E+1
71375000, 1.5208E-3,-8.8375E+1
73750000, 2.2823E-3,-2.8084E+0
76125000, 2.1375E-3,-3.1168E+1
78500000, 3.1289E-3,-1.4918E+2
80875000, 2.5986E-3, 5.0533E+1
83250000, 2.4963E-3, 4.3502E+1
85625000, 2.7121E-3, 4.4477E+1
88000000, 3.0863E-3, 4.5047E+1
90375000, 3.2864E-3, 4.383E+1
92750000, 3.1907E-3, 4.9086E+1
95125000, 3.0236E-3, 7.6726E+1
97500000, 1.1466E-2, 1.2327E+2
99875000, 2.6249E-2, 3.2775E+1
102250000, 2.1145E-2, 1.1011E+1
104625000, 2.2781E-2,-1.4433E+1
107000000, 2.0878E-2,-3.6793E+1
109375000, 2.0646E-2,-4.5607E+1
111750000, 3.2615E-2,-6.956E+1
114125000, 3.5359E-2,-1.3379E+2
116500000, 1.8219E-2, 1.5173E+2
118875000, 1.7161E-2,-1.402E+2
121250000, 1.5492E-2, 1.3061E+2
123625000, 9.9373E-3, 2.697E+1
126000000, 2.2868E-2,-8.1698E+1
128375000, 3.8682E-2,-1.6916E+2
130750000, 4.437E-2, 1.3892E+2
133125000, 4.9159E-2, 9.3722E+1
135500000, 4.3173E-2, 4.6729E+1
137875000, 2.5529E-2, 2.3538E+0
140250000, 1.3148E-2, 1.7656E+2
142625000, 5.0392E-2, 6.1309E+1
145000000, 4.4642E-2, 2.0131E+1
147375000, 4.1711E-2,-1.5779E+0
149750000, 4.0533E-2,-2.2404E+1
152125000, 3.791E-2,-4.4635E+1
154500000, 3.4135E-2,-6.8106E+1
156875000, 3.025E-2,-9.5074E+1
159250000, 2.9657E-2,-1.3164E+2
161625000, 4.1203E-2, 1.604E+2
164000000, 4.2167E-2, 6.7864E+1
166375000, 3.3312E-2, 1.99E+1
168750000, 2.9812E-2,-6.9365E+0
171125000, 2.6448E-2,-2.478E+1
173500000, 2.4227E-2,-3.39E+1
175875000, 2.3931E-2,-3.9065E+1
178250000, 3.2037E-2,-4.217E+1
180625000, 3.8473E-2,-8.128E+1
183000000, 2.9556E-2,-1.1476E+2
185375000, 1.925E-2,-1.5204E+2
187750000, 4.7462E-3, 1.4284E+2
190125000, 2.8653E-3, 9.5142E+0
192500000, 8.5698E-3, 3.4895E+0
194875000, 1.6069E-2,-1.6416E+1
197250000, 2.1549E-2,-3.8938E+1
199625000, 2.6773E-2,-5.9248E+1
202000000, 2.739E-2,-9.0743E+1
204375000, 2.2397E-2,-1.083E+2
206750000, 1.945E-2,-1.2392E+2
209125000, 1.6785E-2,-1.4015E+2
211500000, 1.4834E-2,-1.6085E+2
213875000, 1.3909E-2, 1.5383E+2
216250000, 1.1011E-2, 8.7411E+1
218625000, 1.3677E-2, 3.4309E+1
221000000, 1.9276E-2,-1.0444E+1
223375000, 2.0698E-2,-4.9802E+1
225750000, 1.6825E-2,-7.6343E+1
228125000, 1.2502E-2,-8.3822E+1
230500000, 1.1938E-2,-7.7368E+1
232875000, 1.3287E-2,-8.2134E+1
235250000, 1.2738E-2,-8.6173E+1
237625000, 1.5053E-2,-8.8205E+1
240000000, 1.6302E-2,-1.0499E+2
