NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","09:59:42",
CHAN,MEAS,FORMAT
1,S11,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,UNITS
Hz,U,deg
50000000, 8.2523E-1,-1.0529E+2
52375000, 8.3237E-1,-1.1002E+2
54750000, 8.4318E-1,-1.1453E+2
57125000, 8.5038E-1,-1.1865E+2
59500000, 8.5975E-1,-1.2268E+2
61875000, 8.6778E-1,-1.2659E+2
64250000, 8.7589E-1,-1.3075E+2
66625000, 8.8001E-1,-1.3528E+2
69000000, 8.8894E-1,-1.4002E+2
71375000, 8.9354E-1,-1.4442E+2
73750000, 9.0118E-1,-1.4895E+2
76125000, 9.0946E-1,-1.5337E+2
78500000, 9.0872E-1,-1.5777E+2
80875000, 9.1731E-1,-1.622E+2
83250000, 9.196E-1,-1.6685E+2
85625000, 9.1836E-1,-1.7214E+2
88000000, 9.2217E-1,-1.7771E+2
90375000, 9.1877E-1, 1.7675E+2
92750000, 9.1512E-1, 1.7078E+2
95125000, 9.0423E-1, 1.6454E+2
97500000, 8.7534E-1, 1.5719E+2
99875000, 8.5752E-1, 1.4884E+2
102250000, 7.9582E-1, 1.3968E+2
104625000, 7.1638E-1, 1.3203E+2
107000000, 6.413E-1, 1.2736E+2
109375000, 5.8742E-1, 1.2246E+2
111750000, 5.5362E-1, 1.1428E+2
114125000, 5.025E-1, 1.0015E+2
116500000, 4.0956E-1, 8.2695E+1
118875000, 2.8405E-1, 6.346E+1
121250000, 1.6134E-1, 4.5446E+1
123625000, 1.176E-1,-8.8097E+0
126000000, 1.5459E-1,-7.9954E+1
128375000, 2.5841E-1,-1.0855E+2
130750000, 3.3801E-1,-1.3463E+2
133125000, 3.6634E-1,-1.5383E+2
135500000, 3.6464E-1,-1.6655E+2
137875000, 3.4694E-1,-1.7495E+2
140250000, 3.0519E-1,-1.7843E+2
142625000, 2.8815E-1,-1.6968E+2
145000000, 3.0936E-1,-1.6546E+2
147375000, 3.4092E-1,-1.6382E+2
149750000, 3.8491E-1,-1.6534E+2
152125000, 4.3812E-1,-1.6952E+2
154500000, 4.9105E-1,-1.7574E+2
156875000, 5.2998E-1, 1.7673E+2
159250000, 5.4486E-1, 1.6773E+2
161625000, 5.2184E-1, 1.5771E+2
164000000, 4.8842E-1, 1.4993E+2
166375000, 4.3913E-1, 1.4041E+2
168750000, 3.6022E-1, 1.3468E+2
171125000, 2.7891E-1, 1.3616E+2
173500000, 2.2475E-1, 1.472E+2
175875000, 2.1929E-1, 1.6193E+2
178250000, 2.5814E-1, 1.693E+2
180625000, 3.0062E-1, 1.6734E+2
183000000, 3.1959E-1, 1.5953E+2
185375000, 3.2439E-1, 1.5337E+2
187750000, 2.9801E-1, 1.4558E+2
190125000, 2.5275E-1, 1.3423E+2
192500000, 1.5279E-1, 1.2517E+2
194875000, 5.032E-2, 1.4643E+2
197250000, 1.0613E-1,-1.2175E+2
199625000, 2.1873E-1,-1.2881E+2
202000000, 3.0415E-1,-1.3722E+2
204375000, 3.6734E-1,-1.4631E+2
206750000, 4.204E-1,-1.5216E+2
209125000, 4.3548E-1,-1.5764E+2
211500000, 4.529E-1,-1.6314E+2
213875000, 4.4719E-1,-1.6539E+2
216250000, 4.4384E-1,-1.6723E+2
218625000, 4.6478E-1,-1.6472E+2
221000000, 5.1126E-1,-1.605E+2
223375000, 5.8693E-1,-1.6145E+2
225750000, 6.8215E-1,-1.6512E+2
228125000, 7.282E-1,-1.7132E+2
230500000, 7.8419E-1,-1.7896E+2
232875000, 8.1185E-1, 1.7619E+2
235250000, 8.1211E-1, 1.6938E+2
237625000, 8.2273E-1, 1.6511E+2
240000000, 7.9523E-1, 1.6166E+2
