NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:13:55",
CHAN,MEAS,FORMAT
3,S12,PHASE
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,
Hz,deg,
50000000, 1.5106E-2,
52375000,-6.3144E+0,
54750000, 2.9279E+0,
57125000,-2.9759E+0,
59500000,-4.2764E+0,
61875000,-4.9068E+0,
64250000,-1.2776E+1,
66625000,-1.9177E+1,
69000000,-2.5549E+1,
71375000,-3.6079E+1,
73750000,-4.9504E+1,
76125000,-6.1782E+1,
78500000, 1.4366E+2,
80875000, 5.6055E+1,
83250000, 4.9274E+1,
85625000, 5.0389E+1,
88000000, 4.9688E+1,
90375000, 4.5457E+1,
92750000, 4.2341E+1,
95125000, 4.3719E+1,
97500000, 5.7019E+1,
99875000, 6.6845E+1,
102250000, 6.3346E+1,
104625000, 3.885E+0,
107000000,-4.7821E+1,
109375000,-2.6908E+1,
111750000,-4.7284E+1,
114125000,-1.0977E+2,
116500000,-1.5574E+2,
118875000,-1.7974E+2,
121250000, 1.4525E+2,
123625000, 4.6067E+1,
126000000,-2.559E+1,
128375000,-1.0149E+2,
130750000, 1.6751E+2,
133125000, 1.0959E+2,
135500000, 6.9114E+1,
137875000, 5.0988E+1,
140250000, 3.3957E+1,
142625000, 2.1051E+1,
145000000, 2.8095E+1,
147375000,-1.261E+1,
149750000,-4.3535E+1,
152125000,-6.9112E+1,
154500000,-1.0059E+2,
156875000,-1.6787E+2,
159250000, 8.3681E+1,
161625000, 2.8151E+1,
164000000, 4.2668E+0,
166375000,-5.4382E+0,
168750000,-8.1834E+0,
171125000,-4.3657E+0,
173500000, 4.8409E+0,
175875000,-1.7895E+1,
178250000,-6.4792E+1,
180625000,-9.0652E+1,
183000000,-1.1956E+2,
185375000,-1.5989E+2,
187750000, 1.3499E+2,
190125000, 5.6065E+1,
192500000, 1.3609E+1,
194875000,-1.8174E+1,
197250000,-4.6338E+1,
199625000,-7.6527E+1,
202000000,-9.5615E+1,
204375000,-1.1522E+2,
206750000,-1.376E+2,
209125000,-1.5889E+2,
211500000,-1.7983E+2,
213875000, 1.5933E+2,
216250000, 1.1861E+2,
218625000, 5.2604E+1,
221000000, 2.1835E-1,
223375000,-3.8662E+1,
225750000,-7.0402E+1,
228125000,-8.8382E+1,
230500000,-8.825E+1,
232875000,-8.5629E+1,
235250000,-8.6252E+1,
237625000,-9.1057E+1,
240000000,-1.0632E+2,
242375000,-1.2625E+2,
244750000,-1.3741E+2,
247125000,-1.3478E+2,
249500000,-1.1782E+2,
251875000,-1.0382E+2,
254250000,-9.5423E+1,
256625000,-9.64E+1,
259000000,-1.0546E+2,
261375000,-1.2655E+2,
263750000,-1.2341E+2,
266125000,-8.5855E+1,
268500000,-9.4852E+1,
270875000,-1.0238E+2,
273250000,-1.0776E+2,
275625000,-1.0933E+2,
278000000,-9.6196E+1,
280375000,-3.3587E+1,
282750000,-1.3412E+1,
285125000,-2.0223E+1,
287500000,-4.1777E+1,
289875000,-7.0083E+1,
292250000,-8.8645E+1,
294625000,-1.0657E+2,
297000000,-1.1732E+2,
299375000,-1.2327E+2,
301750000,-1.2229E+2,
304125000,-1.0631E+2,
306500000,-8.829E+1,
308875000,-9.5089E+1,
311250000,-1.171E+2,
313625000,-1.4626E+2,
316000000,-1.5685E+2,
318375000,-1.5817E+2,
320750000,-1.5917E+2,
323125000,-1.6292E+2,
325500000,-1.7109E+2,
327875000,-1.7538E+2,
330250000,-1.6354E+2,
332625000,-1.5082E+2,
335000000,-1.6676E+2,
337375000, 1.6695E+2,
339750000, 1.7982E+2,
342125000,-1.5792E+2,
344500000,-1.4676E+2,
346875000,-1.4473E+2,
349250000,-1.4412E+2,
351625000,-1.5056E+2,
