NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"28 Mar 2014 ","09:54:30",
CHAN,MEAS,FORMAT
4,S22,LOG_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,
pS,dB,
-20000,-69.626,
-18895,-70.031,
-17789,-74.234,
-16684,-67.29,
-15579,-68.665,
-14474,-65.686,
-13368,-67.887,
-12263,-67.834,
-11158,-66.948,
-10053,-69.995,
-8947,-72.486,
-7842,-74.618,
-6737,-75.424,
-5632,-64.489,
-4526,-59.489,
-3421,-60.173,
-2316,-62.428,
-1211,-25.18,
-105,-8.3537,
1000,-7.2167,
2105,-16.787,
3211,-16.653,
4316,-19.024,
5421,-18.236,
6526,-14.301,
7632,-17.252,
8737,-21.863,
9842,-21.941,
10947,-25.338,
12053,-30.126,
13158,-38.455,
14263,-30.692,
15368,-35.456,
16474,-39.235,
17579,-46.811,
18684,-48.572,
19789,-46.621,
20895,-42.005,
22000,-47.434,
23105,-46.958,
24211,-56.124,
25316,-59.032,
26421,-44.952,
27526,-44.862,
28632,-46.458,
29737,-46.238,
30842,-45.639,
31947,-47.187,
33053,-44.479,
34158,-47.084,
35263,-48.695,
36368,-48.532,
37474,-55.52,
38579,-63.04,
39684,-56.62,
40789,-53.339,
41895,-52.202,
43000,-54.37,
44105,-53.662,
45210,-58.1,
46316,-62.681,
47421,-63.164,
48526,-72.895,
49632,-70.167,
50737,-65.592,
51842,-64.206,
52947,-61.636,
54053,-60.152,
55158,-59.877,
56263,-61.478,
57368,-61.063,
58474,-67.642,
59579,-64.982,
60684,-74.058,
61789,-75.119,
62895,-67.49,
64000,-65.428,
65105,-70.377,
66210,-75.418,
67316,-77.509,
68421,-73.437,
69526,-69.455,
70632,-74.729,
71737,-78.804,
72842,-73.936,
73947,-70.076,
75053,-76.333,
76158,-71.318,
77263,-75.27,
78368,-70.028,
79474,-68.521,
80579,-76.732,
81684,-87.475,
82789,-76.465,
83895,-87.769,
85000,-85.044,
86105,-72.558,
87210,-81.766,
88316,-70.769,
89421,-86.622,
90526,-79.227,
91632,-76.936,
92737,-90.346,
93842,-76.282,
94947,-77.181,
96053,-79.173,
97158,-84.052,
98263,-84.814,
99368,-76.085,
100474,-76.775,
101579,-86.331,
102684,-91.638,
103789,-81.167,
104895,-80.91,
106000,-82.294,
107105,-83.88,
108210,-84.288,
109316,-86.768,
110421,-87.482,
111526,-85.128,
112632,-86.931,
113737,-83.071,
114842,-84.173,
115947,-82.753,
117053,-83.796,
118158,-92.761,
119263,-88.133,
120368,-83.965,
121474,-82.57,
122579,-84.991,
123684,-93.024,
124789,-98.107,
125895,-91.62,
127000,-91.183,
128105,-88.674,
129210,-95.497,
130316,-95.623,
131421,-89.037,
132526,-97.103,
133631,-104.59,
134737,-92.937,
135842,-87.05,
136947,-86.933,
138053,-95.36,
139158,-87.036,
140263,-91.211,
141368,-91.381,
142474,-85.19,
143579,-87.463,
144684,-91.381,
145789,-89.272,
146895,-98.371,
148000,-92.748,
149105,-105.1,
150210,-94.897,
151316,-96.969,
152421,-101.95,
153526,-90.439,
154631,-94.916,
155737,-103.86,
156842,-90.867,
157947,-96.604,
159053,-91.502,
160158,-92.296,
161263,-94.704,
162368,-95.871,
163474,-89.779,
164579,-87.107,
165684,-89.922,
166789,-85.906,
167895,-82.093,
169000,-90.392,
170105,-84.565,
171210,-82.874,
172316,-82.18,
173421,-81.333,
174526,-96.035,
175631,-82.379,
176737,-82.071,
177842,-87.027,
178947,-84.292,
180053,-83.169,
181158,-80.386,
182263,-77.79,
183368,-78.353,
184474,-81.769,
185579,-86.046,
186684,-94.025,
187789,-84.114,
188895,-85.187,
190000,-86.689,
191105,-85.747,
192210,-95.021,
193316,-88.076,
194421,-88.126,
195526,-87.799,
