NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"28 Mar 2014 ","10:05:30",
CHAN,MEAS,FORMAT
4,S22,LOG_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,
Hz,dB,
50000000,-1.6041,
52375000,-1.5176,
54750000,-1.4408,
57125000,-1.3661,
59500000,-1.2943,
61875000,-1.1974,
64250000,-1.1306,
66625000,-1.0726,
69000000,-1.0246,
71375000,-.9511,
73750000,-.9020,
76125000,-.8470,
78500000,-.7904,
80875000,-.7511,
83250000,-.7274,
85625000,-.7126,
88000000,-.7108,
90375000,-.7223,
92750000,-.7664,
95125000,-.8361,
97500000,-.9229,
99875000,-1.0915,
102250000,-1.5057,
104625000,-2.3055,
107000000,-3.717,
109375000,-5.2754,
111750000,-6.2565,
114125000,-6.8668,
116500000,-7.4421,
118875000,-8.6446,
121250000,-10.87,
123625000,-14.174,
126000000,-17.903,
128375000,-16.908,
130750000,-13.152,
133125000,-10.175,
135500000,-8.3399,
137875000,-7.5349,
140250000,-7.6127,
142625000,-8.3847,
145000000,-9.5035,
147375000,-10.402,
149750000,-10.555,
152125000,-9.7669,
154500000,-8.3298,
156875000,-6.8071,
159250000,-5.7794,
161625000,-5.2197,
164000000,-4.9512,
166375000,-5.0137,
168750000,-5.5206,
171125000,-6.5779,
173500000,-8.2719,
175875000,-10.651,
178250000,-13.157,
180625000,-14.278,
183000000,-13.422,
185375000,-12.145,
187750000,-11.146,
190125000,-10.816,
192500000,-11.259,
194875000,-12.836,
197250000,-15.814,
199625000,-19.591,
202000000,-17.438,
204375000,-12.799,
206750000,-9.6553,
209125000,-7.6238,
211500000,-6.4675,
213875000,-5.646,
216250000,-5.188,
218625000,-4.9644,
221000000,-4.8287,
223375000,-4.841,
225750000,-4.5748,
228125000,-3.6289,
230500000,-2.4733,
232875000,-1.761,
235250000,-1.6593,
237625000,-1.7901,
240000000,-1.9056,
242375000,-2.035,
244750000,-2.0428,
247125000,-1.9662,
249500000,-1.9484,
251875000,-1.9092,
254250000,-1.927,
256625000,-1.9896,
259000000,-2.0201,
261375000,-2.0982,
263750000,-2.2122,
266125000,-2.3132,
268500000,-2.4574,
270875000,-2.5785,
273250000,-2.726,
275625000,-2.9289,
278000000,-3.1704,
280375000,-3.4592,
282750000,-3.7692,
285125000,-4.1613,
287500000,-4.565,
289875000,-5.0902,
292250000,-5.7319,
294625000,-6.4744,
297000000,-7.4369,
299375000,-8.4954,
301750000,-9.6402,
304125000,-10.492,
306500000,-10.635,
308875000,-10.214,
311250000,-9.4328,
313625000,-8.6034,
316000000,-7.9809,
318375000,-7.4737,
320750000,-7.005,
323125000,-6.5774,
325500000,-6.0907,
327875000,-5.6457,
330250000,-5.2829,
332625000,-4.8914,
335000000,-4.5519,
337375000,-4.2305,
339750000,-3.8786,
342125000,-3.6354,
344500000,-3.4159,
346875000,-3.1891,
349250000,-3.0767,
351625000,-2.9087,
354000000,-2.7812,
356375000,-2.684,
358750000,-2.4946,
361125000,-2.4006,
363500000,-2.2956,
365875000,-2.1965,
368250000,-2.1722,
370625000,-2.0939,
373000000,-2.025,
375375000,-2.0126,
377750000,-1.9543,
380125000,-1.9474,
382500000,-1.9507,
384875000,-1.886,
387250000,-1.9013,
389625000,-1.8864,
392000000,-1.8657,
394375000,-1.9054,
396750000,-1.8789,
399125000,-1.8637,
401500000,-1.887,
403875000,-1.8412,
406250000,-1.8585,
408625000,-1.8675,
411000000,-1.8161,
413375000,-1.8617,
415750000,-1.862,
418125000,-1.8684,
420500000,-1.9167,
422875000,-1.878,
425250000,-1.8771,
427625000,-1.9152,
430000000,-1.9037,
432375000,-1.9464,
434750000,-1.9567,
437125000,-1.923,
439500000,-1.9854,
441875000,-1.9961,
444250000,-2.0253,
