NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"28 Mar 2014 ","09:38:19",
CHAN,MEAS,FORMAT
3,S12,PHASE
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,
pS,deg,
-20000,-1.0357E+2,
-18895,-4.8707E+1,
-17789, 3.1435E+0,
-16684, 1.4374E+1,
-15579, 1.0074E+2,
-14474, 8.9485E+1,
-13368,-1.6827E+2,
-12263,-1.4875E+2,
-11158,-6.2725E+1,
-10053,-5.7884E+1,
-8947,-1.3252E+0,
-7842, 5.0746E+1,
-6737, 8.0235E+1,
-5632, 1.3198E+2,
-4526, 1.5539E+2,
-3421, 1.6752E+2,
-2316,-1.0635E+2,
-1211,-3.7491E-1,
-105, 4.7991E+1,
1000,-8.6802E+1,
2105, 1.3005E+2,
3211,-4.9768E+0,
4316,-1.0185E+2,
5421,-1.1585E+2,
6526, 5.5024E+1,
7632, 4.2572E+0,
8737,-1.387E+2,
9842, 1.7545E+2,
10947, 2.1146E+1,
12053,-8.3528E+1,
13158, 1.3263E+2,
14263, 6.0353E+1,
15368, 1.4022E+2,
16474,-9.5912E+1,
17579,-1.1929E+2,
18684, 3.2268E+1,
19789,-5.0898E+1,
20895, 7.3971E+1,
22000, 1.2786E+2,
23105, 1.3443E+2,
24211,-1.1864E+2,
25316,-9.6342E+1,
26421, 1.5355E+1,
27526, 2.6794E+1,
28632, 1.4851E+2,
29737, 1.6099E+2,
30842,-3.1366E+1,
31947, 1.6426E+2,
33053,-1.0637E+2,
34158, 1.2765E+2,
35263,-1.3578E+2,
36368,-4.1866E+1,
37474, 7.3871E+1,
38579, 9.2482E+1,
39684, 2.4443E+1,
40789, 1.451E+2,
41895,-1.5616E+2,
43000,-6.8877E+1,
44105,-1.3567E+1,
45210,-1.484E+1,
46316, 4.8713E+1,
47421, 1.0241E+2,
48526, 1.55E+2,
49632,-1.3463E+2,
50737,-9.6243E+1,
51842,-9.553E+1,
52947, 1.2279E+1,
54053, 1.4571E+2,
55158, 9.0018E+1,
56263, 3.0512E+1,
57368, 1.5924E+2,
58474,-1.2373E+2,
59579,-1.0443E+2,
60684,-1.9438E+1,
61789,-1.4263E+1,
62895, 6.1206E+1,
64000, 1.2977E+2,
65105,-1.7981E+2,
66210, 1.5618E+2,
67316,-1.382E+2,
68421,-5.9855E+1,
69526,-2.7941E+1,
70632, 1.7509E+0,
71737, 7.7658E+1,
72842, 1.2463E+2,
73947,-1.5148E+2,
75053,-1.1055E+2,
76158,-4.1903E+1,
77263, 1.1063E+1,
78368, 6.1118E+1,
79474, 1.5803E+2,
80579, 9.4907E+1,
81684, 1.4289E+2,
82789,-1.4423E+2,
83895,-5.8399E+1,
85000,-2.3172E+1,
86105, 2.988E+1,
87210, 1.0082E+2,
88316, 9.1498E+1,
89421,-1.3073E+2,
90526,-1.5928E+2,
91632,-1.0806E+2,
92737,-5.1163E+1,
93842, 1.2829E+1,
94947, 7.021E+1,
96053, 1.3377E+2,
97158, 1.631E+2,
98263,-1.368E+2,
99368,-8.3524E+1,
100474,-1.6394E+1,
101579, 3.3871E+1,
102684, 9.1623E+1,
103789, 1.2916E+2,
104895, 1.4656E+2,
106000,-1.4359E+2,
107105,-1.1688E+2,
108210,-5.153E+1,
109316,-1.643E+1,
110421, 4.9657E+1,
111526, 1.1289E+2,
112632, 1.3248E+2,
113737, 1.6039E+2,
114842,-1.6953E+2,
115947,-1.0419E+2,
117053,-6.1953E+1,
118158, 9.6652E+0,
119263, 6.8254E+1,
120368, 1.2411E+2,
121474,-1.7061E+2,
122579,-1.5497E+2,
123684,-1.1886E+2,
124789,-8.037E+1,
125895,-1.1953E+1,
127000, 3.0958E+1,
128105, 9.7446E+1,
129210, 1.6668E+2,
130316, 6.4814E+1,
