NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:26:15",
CHAN,MEAS,FORMAT
2,S21,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,UNITS
Hz,U,deg
50000000, 3.8335E-3, 4.9988E-1
52375000, 3.7245E-3,-3.3714E+0
54750000, 3.6085E-3,-6.7168E+0
57125000, 3.549E-3,-1.2187E+1
59500000, 3.1015E-3, 1.5244E+0
61875000, 3.7087E-3,-6.1263E+0
64250000, 3.5592E-3,-1.8384E+1
66625000, 3.2757E-3,-2.6461E+1
69000000, 2.9889E-3,-4.1604E+1
71375000, 1.5579E-3, 2.3038E+1
73750000, 2.2591E-3,-1.3546E+1
76125000, 2.0754E-3,-3.5752E+1
78500000, 2.7904E-3, 1.1288E+2
80875000, 1.9135E-3, 3.4961E+1
83250000, 1.9181E-3, 3.4368E+1
85625000, 1.9912E-3, 3.8856E+1
88000000, 2.0455E-3, 4.3569E+1
90375000, 1.8121E-3, 5.5611E+1
92750000, 1.9899E-3, 1.2401E+2
95125000, 1.8485E-2, 1.0699E+2
97500000, 1.3305E-2, 3.9942E+1
99875000, 1.4968E-2, 3.6689E+1
102250000, 2.0976E-2, 1.126E+1
104625000, 2.2274E-2,-2.9222E+1
107000000, 1.5274E-2,-6.5961E+1
109375000, 5.9201E-3,-5.1239E+1
111750000, 1.9442E-2,-3.6969E+1
114125000, 2.6458E-2,-1.1862E+2
116500000, 2.6313E-2, 8.7932E+0
118875000, 4.4347E-2,-1.5513E+2
121250000, 1.9727E-2, 1.4798E+2
123625000, 1.4585E-2, 1.0198E+2
126000000, 5.5616E-3, 1.0448E+2
128375000, 9.7789E-3, 1.3225E+2
130750000, 1.7829E-2, 1.1111E+2
133125000, 2.465E-2, 7.0656E+1
135500000, 2.2576E-2, 1.2468E+1
137875000, 2.6585E-2,-1.253E+2
140250000, 6.5001E-2, 9.5681E+1
142625000, 5.3507E-2, 4.0524E+1
145000000, 4.8885E-2, 1.3685E+1
147375000, 4.8444E-2,-9.668E+0
149750000, 4.5982E-2,-3.5519E+1
152125000, 3.9787E-2,-6.0426E+1
154500000, 3.3747E-2,-8.3986E+1
156875000, 2.9693E-2,-1.1133E+2
159250000, 3.3166E-2,-1.5154E+2
161625000, 4.9278E-2, 1.2057E+2
164000000, 4.1004E-2, 3.6968E+1
166375000, 3.3625E-2,-3.4497E+0
168750000, 2.941E-2,-3.127E+1
171125000, 2.4114E-2,-5.2478E+1
173500000, 1.8648E-2,-6.4672E+1
175875000, 1.4252E-2,-6.9377E+1
178250000, 1.621E-2,-4.3984E+1
180625000, 2.2958E-2,-8.5221E+1
183000000, 1.2669E-2,-1.2934E+2
185375000, 5.8859E-3,-9.4449E+1
187750000, 9.4499E-4,-9.5008E+1
190125000, 8.806E-3, 8.0873E+0
192500000, 1.7091E-2,-2.1121E+1
194875000, 2.1458E-2,-5.0291E+1
197250000, 2.0466E-2,-7.6848E+1
199625000, 1.5352E-2,-9.1791E+1
202000000, 1.3184E-2,-8.34E+1
204375000, 2.0101E-2,-9.0759E+1
206750000, 2.0271E-2,-1.3998E+2
209125000, 1.0353E-2,-1.7894E+2
211500000, 4.8473E-3, 1.2877E+2
213875000, 6.4647E-3, 3.5247E+1
216250000, 1.223E-2,-2.3489E+1
218625000, 8.8597E-3,-5.8168E+1
221000000, 1.126E-2,-5.1239E+1
223375000, 1.1292E-2,-7.0959E+1
225750000, 9.0201E-3,-7.1086E+1
228125000, 1.0008E-2,-6.0017E+1
230500000, 1.3136E-2,-6.487E+1
232875000, 1.3843E-2,-7.8497E+1
235250000, 1.3233E-2,-8.1734E+1
237625000, 1.5209E-2,-8.6999E+1
240000000, 1.6002E-2,-1.0123E+2
