NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","09:59:08",
CHAN,MEAS,FORMAT
2,S21,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,UNITS
pS,U,deg
-20000, 3.9458E-6,-5.2828E+1
-18895, 7.6824E-6,-4.7049E+1
-17789, 4.4861E-6, 5.2203E+1
-16684, 2.7243E-6, 5.3855E+1
-15579, 1.3712E-6, 1.3478E+2
-14474, 8.2619E-7, 1.1854E+2
-13368, 4.4441E-6,-1.6955E+2
-12263, 3.6585E-6, 2.9395E+1
-11158, 3.3582E-6,-9.1213E+1
-10053, 6.1314E-6,-1.4896E+2
-8947, 6.5921E-6,-1.9266E+1
-7842, 1.3467E-5,-2.6743E+1
-6737, 1.65E-5, 7.3109E+1
-5632, 1.207E-5, 6.1786E+1
-4526, 2.354E-5, 1.2962E+2
-3421, 1.8782E-5, 1.5492E+2
-2316, 3.5252E-5,-1.2877E+2
-1211, 7.2138E-5,-4.0897E+0
-105, 1.4572E-3, 4.7438E+1
1000, 1.1177E-2,-8.7803E+1
2105, 1.6617E-2, 1.2864E+2
3211, 8.6566E-3,-7.0834E+0
4316, 2.4165E-3,-1.074E+2
5421, 1.3409E-4,-1.5597E+2
6526, 5.0896E-4, 8.638E+0
7632, 2.4213E-3,-3.1406E+1
8737, 3.0714E-3,-1.4669E+2
9842, 3.0471E-3, 1.5894E+2
10947, 3.3351E-3, 2.4104E+1
12053, 1.8236E-3,-1.1906E+2
13158, 1.7424E-3, 1.6076E+2
14263, 2.912E-3, 4.7961E+1
15368, 3.1736E-4,-1.3743E+1
16474, 2.0722E-3,-1.011E+2
17579, 6.5371E-4, 9.8573E+1
18684, 6.8366E-4, 6.4229E+1
19789, 1.2924E-3,-9.1268E+1
20895, 2.1317E-4, 5.089E+1
22000, 4.9737E-4, 1.0966E+2
23105, 2.0224E-4, 7.0733E+1
24211, 2.5351E-4, 1.509E+2
25316, 5.4465E-4,-1.5966E+2
26421, 5.8153E-4,-4.4554E+1
27526, 2.6306E-4, 9.109E+0
28632, 1.5396E-4, 1.3259E+2
29737, 1.2538E-4, 5.6614E+1
30842, 1.9277E-4, 6.7937E+1
31947, 1.4691E-4, 1.3009E+2
33053, 5.8352E-4, 1.6598E+2
34158, 1.0018E-3,-7.7263E+1
35263, 7.0765E-4, 4.5538E+0
36368, 1.0578E-3, 9.5338E+1
37474, 5.7515E-4,-1.7482E+2
38579, 4.9378E-4,-8.3721E+1
39684, 4.2079E-4,-9.3079E+1
40789, 4.6248E-4, 7.457E-1
41895, 5.6063E-4, 5.6611E+1
43000, 9.7791E-4, 1.3597E+2
44105, 7.5657E-4,-1.1086E+2
45210, 3.6754E-4,-5.0459E+1
46316, 3.5209E-4,-2.4568E+0
47421, 3.3094E-4, 9.2422E+1
48526, 2.9866E-4, 1.3245E+2
49632, 5.7164E-4,-8.127E+1
50737, 6.7279E-4, 8.1396E+1
51842, 6.2576E-4,-1.2443E+2
52947, 4.4558E-4, 2.7625E+1
54053, 1.3113E-4, 1.5879E+2
55158, 4.4125E-4,-1.0637E+2
56263, 4.9579E-4, 8.7648E+1
57368, 1.2281E-4,-1.0169E+2
58474, 2.9214E-4,-1.0582E+2
59579, 4.5172E-4, 2.0116E+1
60684, 2.8191E-4, 9.5256E+1
61789, 3.2704E-4,-1.7886E+2
62895, 1.9027E-4,-9.4017E+1
64000, 3.7493E-5,-1.1164E+2
65105, 7.4516E-5,-5.8159E+1
66210, 2.6667E-4,-6.7754E+1
67316, 3.851E-4, 5.0106E+1
68421, 3.7076E-4, 1.036E+2
69526, 2.7106E-4,-1.5908E+2
70632, 3.0208E-4,-1.4201E+2
71737, 3.2528E-4,-6.1377E+1
