NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"28 Mar 2014 ","09:53:10",
CHAN,MEAS,FORMAT
4,S22,LOG_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,
Hz,dB,
50000000,-1.6197,
52375000,-1.5319,
54750000,-1.4436,
57125000,-1.3576,
59500000,-1.2742,
61875000,-1.1716,
64250000,-1.1069,
66625000,-1.0429,
69000000,-.9959,
71375000,-.9443,
73750000,-.8969,
76125000,-.8579,
78500000,-.8034,
80875000,-.7675,
83250000,-.7504,
85625000,-.7373,
88000000,-.7500,
90375000,-.7646,
92750000,-.8190,
95125000,-.9430,
97500000,-1.1704,
99875000,-1.5635,
102250000,-2.039,
104625000,-2.4363,
107000000,-2.8733,
109375000,-3.4265,
111750000,-4.2642,
114125000,-5.7416,
116500000,-7.7439,
118875000,-9.9974,
121250000,-12.562,
123625000,-15.073,
126000000,-16.979,
128375000,-15.057,
130750000,-11.806,
133125000,-9.5043,
135500000,-8.1069,
137875000,-7.3394,
140250000,-7.0483,
142625000,-7.148,
145000000,-7.5893,
147375000,-8.2621,
149750000,-8.9204,
152125000,-9.3061,
154500000,-9.2982,
156875000,-8.9376,
159250000,-8.3738,
161625000,-7.7855,
164000000,-7.2594,
166375000,-6.791,
168750000,-6.4143,
171125000,-6.1951,
173500000,-6.1887,
175875000,-6.4476,
178250000,-7.0311,
180625000,-8.0645,
183000000,-9.7015,
185375000,-12.174,
187750000,-16.127,
190125000,-22.267,
192500000,-22.264,
194875000,-16.661,
197250000,-13.337,
199625000,-11.33,
202000000,-9.8792,
204375000,-8.9826,
206750000,-8.3023,
209125000,-7.8803,
211500000,-7.7912,
213875000,-7.7149,
216250000,-7.6015,
218625000,-7.0208,
221000000,-5.8293,
223375000,-4.5924,
225750000,-3.5165,
228125000,-2.6806,
230500000,-2.203,
232875000,-1.8012,
235250000,-1.6632,
237625000,-1.756,
240000000,-1.8716,
242375000,-1.9844,
244750000,-1.9809,
247125000,-1.9457,
249500000,-1.9712,
251875000,-1.9515,
254250000,-1.9741,
256625000,-2.0082,
259000000,-2.0009,
261375000,-2.0536,
263750000,-2.1351,
266125000,-2.2486,
268500000,-2.4348,
270875000,-2.6084,
273250000,-2.8188,
275625000,-3.0297,
278000000,-3.2418,
280375000,-3.4912,
282750000,-3.7532,
285125000,-4.1693,
287500000,-4.6475,
289875000,-5.2601,
292250000,-5.9831,
294625000,-6.6979,
297000000,-7.4782,
299375000,-8.1893,
301750000,-8.9819,
304125000,-9.6901,
306500000,-10.101,
308875000,-10.274,
311250000,-9.9929,
313625000,-9.3227,
316000000,-8.5834,
318375000,-7.7851,
320750000,-6.9986,
323125000,-6.3871,
325500000,-5.7974,
327875000,-5.3534,
330250000,-5.0681,
332625000,-4.7069,
335000000,-4.4513,
337375000,-4.2032,
339750000,-3.9076,
342125000,-3.7423,
344500000,-3.5261,
346875000,-3.287,
349250000,-3.1631,
351625000,-2.9353,
354000000,-2.7842,
356375000,-2.6787,
358750000,-2.4736,
361125000,-2.4226,
363500000,-2.3306,
365875000,-2.23,
368250000,-2.2131,
370625000,-2.0852,
373000000,-2.0053,
375375000,-1.9814,
377750000,-1.8915,
380125000,-1.9084,
382500000,-1.9118,
384875000,-1.8753,
387250000,-1.935,
389625000,-1.9151,
392000000,-1.9042,
394375000,-1.9415,
396750000,-1.8916,
399125000,-1.8862,
401500000,-1.895,
403875000,-1.8277,
406250000,-1.8533,
408625000,-1.846,
411000000,-1.8198,
413375000,-1.8937,
415750000,-1.875,
418125000,-1.8906,
420500000,-1.921,
422875000,-1.8752,
425250000,-1.9047,
427625000,-1.9246,
430000000,-1.907,
432375000,-1.9435,
434750000,-1.9326,
437125000,-1.9216,
439500000,-1.9948,
