NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:31:10",
CHAN,MEAS,FORMAT
4,S22,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,UNITS
pS,U,deg
-20000, 1.5742E-4, 1.2099E+2
-18895, 3.9664E-4, 1.6029E+2
-17789, 5.8454E-5,-1.7201E+2
-16684, 5.1596E-4,-1.6204E+2
-15579, 2.9727E-4,-1.3135E+2
-14474, 4.9318E-4,-1.0787E+2
-13368, 3.9959E-4,-6.4784E+1
-12263, 4.774E-4,-3.8047E+1
-11158, 3.2683E-4,-2.0532E+1
-10053, 2.519E-4, 2.4693E+1
-8947, 1.971E-4, 1.0535E+2
-7842, 3.1279E-4, 6.1887E+1
-6737, 3.5367E-4,-2.8644E+1
-5632, 7.7731E-4,-1.0768E+2
-4526, 8.1323E-4,-2.794E+1
-3421, 1.1502E-3, 3.5957E+1
-2316, 8.3549E-4, 1.4587E+2
-1211, 5.3242E-2,-1.7664E+2
-105, 3.749E-1, 5.4297E+1
1000, 4.188E-1,-9.756E+1
2105, 1.4676E-1, 2.8629E+1
3211, 1.4309E-1,-1.7702E+2
4316, 1.138E-1,-2.0233E+1
5421, 1.2396E-1, 1.6629E+2
6526, 1.969E-1,-6.7909E+0
7632, 1.3958E-1,-1.5592E+2
8737, 7.8485E-2, 1.1482E+2
9842, 7.3655E-2,-3.6188E+1
10947, 5.3877E-2, 9.9191E+1
12053, 3.4629E-2,-1.3661E+2
13158, 8.6666E-3,-1.7578E+2
14263, 2.9488E-2,-1.6479E-2
15368, 1.8468E-2,-1.2842E+2
16474, 1.0462E-2, 3.5693E+1
17579, 5.8225E-3, 1.3041E+2
18684, 1.7595E-3,-1.4613E+2
19789, 4.4355E-3,-2.5946E+1
20895, 1.0302E-2, 1.1997E+2
22000, 5.7887E-3,-1.1691E+2
23105, 5.0589E-3,-5.178E+1
24211, 3.591E-3, 4.3205E+1
25316, 1.6745E-3, 1.7989E+2
26421, 1.5548E-3,-1.3725E+1
27526, 1.1807E-3, 6.0818E+1
28632, 2.2132E-3, 1.2693E+2
29737, 1.3717E-3,-1.6978E+2
30842, 1.3625E-3,-1.1128E+2
31947, 1.3699E-3, 2.2441E+1
33053, 2.9746E-3,-1.6444E+2
34158, 1.9402E-3,-3.8167E+1
35263, 4.9895E-3,-3.3105E+1
36368, 5.7023E-3, 1.2053E+2
37474, 3.1793E-3, 8.2895E+1
38579, 5.3479E-3,-1.5018E+2
39684, 5.3655E-3,-6.6682E+1
40789, 4.4017E-3,-1.494E+1
41895, 6.0977E-3, 8.2989E+1
43000, 3.3019E-3, 1.6507E+2
44105, 2.1937E-3,-1.3836E+2
45210, 2.4758E-3,-4.2737E+1
46316, 6.2382E-4, 2.9018E+1
47421, 1.0361E-3, 1.1442E+2
48526, 5.8363E-4,-1.2816E+2
49632, 8.7115E-4,-6.7505E+1
50737, 1.9715E-3, 6.5472E+1
51842, 6.4122E-4,-1.3707E+2
52947, 1.3959E-3,-1.7996E+2
54053, 4.424E-4, 9.6106E+1
55158, 1.3441E-3,-8.8849E+1
56263, 4.5458E-4, 6.139E+1
57368, 1.4805E-3,-6.1797E+1
58474, 9.7427E-4, 1.5223E+1
59579, 1.4508E-3, 9.586E+1
60684, 1.2164E-3, 1.5585E+2
61789, 4.8778E-4,-1.4666E+2
62895, 1.0424E-3,-1.0719E+2
64000, 9.5158E-4,-3.917E+1
65105, 1.0421E-3, 4.2823E+1
66210, 4.4181E-4, 6.2743E+1
67316, 1.7442E-4,-8.2724E+1
68421, 1.4901E-3, 1.3784E+2
69526, 6.0616E-4,-9.4947E+1
70632, 4.0581E-4,-5.6401E+1
71737, 3.0031E-4, 1.1072E+2
72842, 2.0648E-4,-1.3661E+2
