NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:17:17",
CHAN,MEAS,FORMAT
4,S22,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,UNITS
Hz,U,deg
50000000, 8.2261E-1,-1.0483E+2
52375000, 8.3061E-1,-1.0958E+2
54750000, 8.4009E-1,-1.1402E+2
57125000, 8.4932E-1,-1.1845E+2
59500000, 8.569E-1,-1.2237E+2
61875000, 8.6595E-1,-1.2638E+2
64250000, 8.73E-1,-1.3062E+2
66625000, 8.8056E-1,-1.3491E+2
69000000, 8.8677E-1,-1.3919E+2
71375000, 8.9388E-1,-1.4334E+2
73750000, 8.9887E-1,-1.4741E+2
76125000, 9.0533E-1,-1.5197E+2
78500000, 9.1273E-1,-1.5633E+2
80875000, 9.2031E-1,-1.6125E+2
83250000, 9.2202E-1,-1.6594E+2
85625000, 9.2427E-1,-1.7074E+2
88000000, 9.2307E-1,-1.7595E+2
90375000, 9.2158E-1, 1.7821E+2
92750000, 9.1563E-1, 1.7212E+2
95125000, 8.9886E-1, 1.6556E+2
97500000, 8.7456E-1, 1.5864E+2
99875000, 8.3851E-1, 1.5146E+2
102250000, 7.7274E-1, 1.4483E+2
104625000, 7.7768E-1, 1.4211E+2
107000000, 7.1113E-1, 1.3061E+2
109375000, 6.4421E-1, 1.2271E+2
111750000, 5.9549E-1, 1.1175E+2
114125000, 4.9561E-1, 9.7549E+1
116500000, 3.8467E-1, 8.584E+1
118875000, 2.5751E-1, 7.1411E+1
121250000, 1.7131E-1, 7.1981E+1
123625000, 1.5333E-1, 1.8814E-1
126000000, 1.7053E-1,-8.2046E+1
128375000, 2.2881E-1,-1.239E+2
130750000, 2.8594E-1,-1.4353E+2
133125000, 3.1422E-1,-1.6154E+2
135500000, 2.9459E-1,-1.7138E+2
137875000, 2.5755E-1,-1.7587E+2
140250000, 2.2647E-1,-1.716E+2
142625000, 2.1833E-1,-1.5851E+2
145000000, 3.066E-1,-1.5044E+2
147375000, 3.5587E-1,-1.5428E+2
149750000, 4.0592E-1,-1.5822E+2
152125000, 4.4252E-1,-1.6398E+2
154500000, 4.6505E-1,-1.7033E+2
156875000, 4.8991E-1,-1.7446E+2
159250000, 5.3343E-1, 1.7492E+2
161625000, 5.0693E-1, 1.6401E+2
164000000, 4.5498E-1, 1.5586E+2
166375000, 3.879E-1, 1.5078E+2
168750000, 3.1533E-1, 1.5122E+2
171125000, 2.6615E-1, 1.6075E+2
173500000, 2.8364E-1, 1.7325E+2
175875000, 3.3383E-1, 1.7012E+2
178250000, 3.2909E-1, 1.6875E+2
180625000, 3.5801E-1, 1.6828E+2
183000000, 3.82E-1, 1.6259E+2
185375000, 3.7175E-1, 1.5498E+2
187750000, 3.3515E-1, 1.4686E+2
190125000, 2.7464E-1, 1.3832E+2
192500000, 1.8432E-1, 1.3256E+2
194875000, 8.8258E-2, 1.5436E+2
197250000, 1.1523E-1,-1.4387E+2
199625000, 2.1328E-1,-1.3689E+2
202000000, 2.8354E-1,-1.4412E+2
204375000, 3.3474E-1,-1.4945E+2
206750000, 3.7606E-1,-1.5378E+2
209125000, 4.0633E-1,-1.5864E+2
211500000, 4.2137E-1,-1.615E+2
213875000, 4.1756E-1,-1.6384E+2
216250000, 4.1405E-1,-1.6227E+2
218625000, 4.4481E-1,-1.5727E+2
221000000, 5.1448E-1,-1.5551E+2
223375000, 6.0781E-1,-1.5809E+2
225750000, 6.7895E-1,-1.6287E+2
228125000, 7.3056E-1,-1.6922E+2
230500000, 7.7365E-1,-1.7442E+2
232875000, 7.971E-1,-1.7966E+2
235250000, 8.231E-1, 1.7427E+2
237625000, 8.2289E-1, 1.6898E+2
240000000, 8.0622E-1, 1.6438E+2
