NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:29:32",
CHAN,MEAS,FORMAT
2,S21,LOG_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,
pS,dB,
-20000,-97.54,
-18895,-95.876,
-17789,-99.852,
-16684,-98.66,
-15579,-98.921,
-14474,-99.441,
-13368,-100.75,
-12263,-104.13,
-11158,-103.39,
-10053,-100.31,
-8947,-101.42,
-7842,-97.48,
-6737,-96.226,
-5632,-99.502,
-4526,-93.656,
-3421,-94.638,
-2316,-90.39,
-1211,-82.753,
-105,-56.812,
1000,-38.981,
2105,-35.534,
3211,-41.185,
4316,-52.207,
5421,-78.201,
6526,-67.71,
7632,-52.369,
8737,-50.545,
9842,-50.146,
10947,-49.693,
12053,-54.733,
13158,-55.172,
14263,-50.909,
15368,-67.444,
16474,-53.891,
17579,-64.016,
18684,-63.581,
19789,-58.117,
20895,-74.643,
22000,-66.237,
23105,-73.265,
24211,-72.533,
25316,-66.014,
26421,-65.185,
27526,-71.666,
28632,-75.311,
29737,-81.309,
30842,-75.286,
31947,-75.553,
33053,-63.873,
34158,-60.483,
35263,-62.746,
36368,-59.855,
37474,-65.408,
38579,-65.895,
39684,-65.544,
40789,-65.527,
41895,-63.749,
43000,-59.861,
44105,-63.48,
45210,-67.427,
46316,-72.286,
47421,-79.189,
48526,-66.891,
49632,-68.349,
50737,-68.044,
51842,-68.86,
52947,-63.141,
54053,-60.964,
55158,-68.773,
56263,-67.319,
57368,-74.178,
58474,-65.342,
59579,-70.384,
60684,-74.889,
61789,-80.913,
62895,-68.32,
64000,-67.625,
65105,-73.022,
66210,-86.448,
67316,-74.738,
68421,-67.394,
69526,-68.803,
70632,-66.698,
71737,-67.409,
72842,-68.794,
73947,-72.362,
75053,-77.183,
76158,-85.213,
77263,-82.034,
78368,-77.645,
79474,-76.133,
80579,-78.388,
81684,-90.48,
82789,-80.674,
83895,-74.004,
85000,-70.145,
86105,-68.828,
87210,-69.995,
88316,-69.091,
89421,-73.197,
90526,-93.929,
91632,-74.943,
92737,-71.055,
93842,-68.342,
94947,-69.293,
96053,-72.216,
97158,-70.806,
98263,-68.083,
99368,-68.6,
100474,-76.956,
101579,-77.839,
102684,-70.479,
103789,-68.57,
104895,-73.621,
106000,-75.814,
107105,-76.776,
108210,-79.257,
109316,-89.925,
110421,-77.459,
111526,-76.704,
112632,-75.655,
113737,-79.862,
114842,-79.312,
115947,-80.263,
117053,-82.377,
118158,-95.767,
119263,-86.505,
120368,-80.929,
121474,-82.489,
122579,-84.112,
123684,-79.123,
124789,-77.179,
125895,-76.661,
127000,-80.394,
128105,-79.887,
129210,-81.454,
130316,-76.607,
131421,-75.233,
132526,-75.112,
133631,-74.876,
134737,-76.513,
135842,-76.94,
136947,-77.821,
138053,-78.648,
139158,-79.631,
140263,-84.286,
141368,-86.563,
142474,-86.333,
143579,-96.057,
144684,-86.465,
145789,-79.899,
146895,-76.973,
148000,-77.278,
149105,-84.673,
150210,-81.796,
151316,-76.779,
152421,-75.029,
153526,-76.463,
154631,-86.74,
155737,-85.143,
156842,-86.239,
157947,-79.168,
159053,-83.493,
160158,-78.975,
161263,-81.918,
162368,-81.368,
163474,-79.975,
164579,-80.578,
165684,-81.981,
166789,-87.677,
167895,-81.49,
169000,-79.76,
170105,-79.671,
171210,-83.387,
172316,-82.355,
173421,-77.06,
174526,-77.573,
175631,-78.171,
176737,-81.922,
177842,-85.094,
178947,-80.97,
180053,-79.952,
181158,-79.414,
182263,-83.856,
183368,-87.141,
184474,-85.609,
185579,-82.552,
186684,-81.421,
187789,-83.728,
188895,-88.247,
190000,-91.455,
191105,-86.476,
192210,-84.41,
193316,-87.957,
194421,-91.185,
195526,-89.484,
