NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:29:35",
CHAN,MEAS,FORMAT
3,S12,LOG_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,
pS,dB,
-20000,-100.04,
-18895,-94.46,
-17789,-99.178,
-16684,-97.34,
-15579,-99.728,
-14474,-98.594,
-13368,-101.33,
-12263,-102,
-11158,-100.1,
-10053,-106.23,
-8947,-97.872,
-7842,-100.3,
-6737,-96.149,
-5632,-101.06,
-4526,-94.36,
-3421,-94.998,
-2316,-89.593,
-1211,-82.519,
-105,-56.886,
1000,-39.009,
2105,-35.546,
3211,-41.18,
4316,-52.197,
5421,-78.445,
6526,-67.594,
7632,-52.407,
8737,-50.506,
9842,-50.162,
10947,-49.699,
12053,-54.753,
13158,-55.144,
14263,-50.935,
15368,-67.298,
16474,-53.881,
17579,-64.054,
18684,-63.552,
19789,-58.178,
20895,-75.287,
22000,-66.355,
23105,-73.173,
24211,-72.558,
25316,-65.968,
26421,-65.204,
27526,-71.745,
28632,-75.477,
29737,-81.293,
30842,-75.438,
31947,-75.835,
33053,-63.963,
34158,-60.558,
35263,-62.852,
36368,-59.892,
37474,-65.353,
38579,-65.848,
39684,-65.543,
40789,-65.393,
41895,-63.808,
43000,-59.868,
44105,-63.364,
45210,-67.234,
46316,-71.747,
47421,-80.821,
48526,-67.263,
49632,-68.569,
50737,-67.839,
51842,-68.558,
52947,-63.107,
54053,-60.921,
55158,-68.904,
56263,-67.129,
57368,-74.533,
58474,-65.326,
59579,-70.24,
60684,-75.145,
61789,-80.319,
62895,-68.967,
64000,-67.85,
65105,-73.098,
66210,-86.387,
67316,-74.79,
68421,-67.357,
69526,-68.813,
70632,-66.884,
71737,-67.233,
72842,-68.649,
73947,-71.844,
75053,-76.418,
76158,-85.002,
77263,-83.089,
78368,-77.864,
79474,-76.695,
80579,-77.325,
81684,-85.203,
82789,-80.702,
83895,-74.777,
85000,-70.709,
86105,-68.774,
87210,-69.945,
88316,-69.659,
89421,-73.97,
90526,-93.272,
91632,-74.85,
92737,-70.893,
93842,-67.974,
94947,-69.556,
96053,-72.183,
97158,-71.164,
98263,-68.451,
99368,-68.923,
100474,-77.941,
101579,-77.324,
102684,-70.214,
103789,-68.481,
104895,-73.265,
106000,-75.751,
107105,-76.529,
108210,-78.996,
109316,-87.486,
110421,-77.717,
111526,-76.805,
112632,-76.177,
113737,-80.739,
114842,-79.004,
115947,-79.318,
117053,-82.194,
118158,-93.84,
119263,-87.256,
120368,-81.588,
121474,-83.07,
122579,-84.26,
123684,-79.882,
124789,-77.656,
125895,-77.162,
127000,-80.405,
128105,-79.267,
129210,-81,
130316,-76.675,
131421,-75.279,
132526,-74.804,
133631,-74.615,
134737,-76.084,
135842,-76.666,
136947,-77.727,
138053,-78.383,
139158,-79.697,
140263,-84.833,
141368,-85.344,
142474,-85.843,
143579,-94.456,
144684,-86.479,
145789,-80.194,
146895,-77.263,
148000,-77.583,
149105,-85.302,
150210,-81.596,
151316,-76.925,
152421,-75.399,
153526,-76.856,
154631,-88.994,
155737,-83.601,
156842,-87.009,
157947,-79.635,
159053,-84.392,
160158,-79.297,
161263,-82.07,
162368,-81.107,
163474,-79.139,
164579,-80.849,
165684,-82.121,
166789,-89.816,
167895,-83.056,
169000,-82.684,
170105,-82.601,
171210,-84.905,
172316,-81.516,
173421,-77.036,
174526,-78.017,
175631,-78.842,
176737,-82.177,
177842,-82.582,
178947,-80.061,
180053,-78.845,
181158,-78.871,
182263,-85.241,
183368,-86.543,
184474,-84.363,
185579,-82.441,
186684,-80.88,
187789,-83.752,
188895,-89.394,
190000,-92.479,
191105,-85.894,
192210,-83.75,
193316,-86.415,
194421,-87.741,
195526,-90.371,
196631,-88.083,
