NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:30:18",
CHAN,MEAS,FORMAT
2,S21,PHASE
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,
pS,deg,
-20000,-1.6442E+2,
-18895,-1.0209E+2,
-17789,-6.1536E+1,
-16684,-1.8931E+1,
-15579, 1.5574E+1,
-14474, 6.9424E+1,
-13368, 1.3388E+2,
-12263, 1.3014E+2,
-11158,-1.2595E+2,
-10053,-1.4376E+2,
-8947,-2.7782E+1,
-7842,-3.2616E+1,
-6737, 7.5444E+1,
-5632, 4.1642E+1,
-4526, 1.2175E+2,
-3421, 1.4159E+2,
-2316,-1.3053E+2,
-1211,-1.295E+0,
-105, 4.6695E+1,
1000,-8.7855E+1,
2105, 1.2908E+2,
3211,-6.3789E+0,
4316,-1.0691E+2,
5421,-1.6663E+2,
6526, 1.3559E+1,
7632,-3.1238E+1,
8737,-1.4325E+2,
9842, 1.5824E+2,
10947, 2.5852E+1,
12053,-1.1751E+2,
13158, 1.622E+2,
14263, 4.8249E+1,
15368,-3.885E+0,
16474,-1.0124E+2,
17579, 1.0644E+2,
18684, 6.119E+1,
19789,-8.9216E+1,
20895, 5.76E+1,
22000, 1.1178E+2,
23105, 7.2566E+1,
24211, 1.585E+2,
25316,-1.5848E+2,
26421,-4.3768E+1,
27526, 1.0118E+1,
28632, 1.2964E+2,
29737, 7.1341E+1,
30842, 5.4911E+1,
31947, 1.1446E+2,
33053, 1.7486E+2,
34158,-6.7054E+1,
35263, 8.1738E+0,
36368, 1.0883E+2,
37474,-1.7507E+2,
38579,-7.403E+1,
39684,-8.9615E+1,
40789, 1.4115E+1,
41895, 6.4995E+1,
43000, 1.5106E+2,
44105,-9.7921E+1,
45210,-4.6089E+1,
46316, 5.6658E+1,
47421,-7.0652E+1,
48526, 6.6498E+1,
49632,-1.6165E+2,
50737,-8.9072E+0,
51842, 1.4026E+2,
52947,-1.4954E+2,
54053,-2.2584E+1,
55158, 7.2588E+1,
56263, 1.362E+2,
57368, 1.1142E+2,
58474,-1.22E+2,
59579,-4.3588E+0,
60684,-2.4563E+1,
61789, 7.3006E+1,
62895, 9.3665E+1,
64000,-1.4468E+2,
65105,-3.4537E+1,
66210, 5.2564E+1,
67316,-1.1779E+2,
68421, 4.1486E+1,
69526, 1.5589E+2,
70632,-1.1153E+2,
71737,-1.6342E-1,
72842, 9.1358E+1,
73947,-1.6545E+2,
75053,-8.1227E+1,
76158, 3.3381E+1,
77263,-1.5802E+2,
78368,-3.3589E+1,
79474, 5.8652E+1,
80579,-1.7128E+2,
81684,-8.7094E+0,
82789, 1.2511E+2,
83895,-1.2294E+2,
85000,-9.8836E+0,
86105, 9.4713E+1,
87210,-1.7019E+2,
88316,-8.3279E+1,
89421, 2.523E+1,
90526,-1.5853E+2,
91632, 4.5518E+1,
92737, 1.2508E+2,
93842,-1.3603E+2,
94947,-1.9638E+1,
96053, 1.1858E+2,
97158,-1.0346E+2,
98263, 8.5501E+0,
99368, 1.1789E+2,
100474,-1.4552E+2,
101579, 1.5943E+2,
102684,-1.1896E+2,
103789,-2.6793E+1,
104895, 5.9999E+1,
106000, 9.4833E+1,
107105, 1.4248E+2,
108210,-1.4581E+2,
109316,-1.1695E+2,
110421,-1.2027E+2,
111526,-3.8774E+1,
112632, 2.7684E+1,
113737, 9.383E+1,
114842, 1.319E+2,
115947,-1.6619E+2,
117053,-9.3972E+1,
118158,-7.5256E+0,
119263,-1.1948E+2,
120368,-3.1805E+1,
121474, 4.196E+1,
122579, 6.6055E+1,
123684, 1.1509E+2,
124789,-1.75E+2,
125895,-1.037E+2,
127000,-3.2826E+1,
128105,-3.9867E+0,
129210, 4.7988E+1,
130316, 9.8289E+1,
