NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"28 Mar 2014 ","09:58:08",
CHAN,MEAS,FORMAT
2,S21,LOG_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,
pS,dB,
-20000,-111.07,
-18895,-99.944,
-17789,-104.69,
-16684,-108.04,
-15579,-109.45,
-14474,-103.83,
-13368,-105.18,
-12263,-104.92,
-11158,-105.85,
-10053,-104.37,
-8947,-97.388,
-7842,-99.841,
-6737,-93.704,
-5632,-100.12,
-4526,-93.479,
-3421,-96.123,
-2316,-87.716,
-1211,-81.64,
-105,-56.494,
1000,-38.99,
2105,-35.678,
3211,-41.558,
4316,-53.625,
5421,-59.544,
6526,-65.513,
7632,-47.863,
8737,-46.391,
9842,-45.388,
10947,-46.246,
12053,-52.108,
13158,-53.909,
14263,-49.229,
15368,-57.777,
16474,-49.206,
17579,-74.361,
18684,-58.086,
19789,-56.621,
20895,-59.012,
22000,-63.297,
23105,-65.779,
24211,-65.73,
25316,-56.451,
26421,-56.141,
27526,-58.534,
28632,-57.418,
29737,-67.055,
30842,-66.831,
31947,-67.823,
33053,-72.946,
34158,-69.564,
35263,-79.371,
36368,-79.249,
37474,-66.604,
38579,-63.484,
39684,-68.461,
40789,-64.17,
41895,-71.521,
43000,-79.793,
44105,-68.229,
45210,-78.686,
46316,-65.912,
47421,-73.988,
48526,-73.699,
49632,-65.517,
50737,-72.251,
51842,-69.533,
52947,-72.935,
54053,-70.509,
55158,-67.376,
56263,-69.501,
57368,-71.942,
58474,-72.743,
59579,-76.819,
60684,-77.569,
61789,-80.887,
62895,-82.519,
64000,-76.671,
65105,-73.963,
66210,-88.984,
67316,-84.161,
68421,-88.079,
69526,-76.486,
70632,-75.348,
71737,-74.736,
72842,-71.211,
73947,-84.819,
75053,-78.224,
76158,-80.095,
77263,-83.524,
78368,-85.248,
79474,-90.804,
80579,-90.639,
81684,-83.315,
82789,-79.672,
83895,-79.503,
85000,-83.78,
86105,-83.172,
87210,-88.847,
88316,-83.068,
89421,-82.817,
90526,-85.055,
91632,-78.875,
92737,-95.756,
93842,-81.915,
94947,-85.976,
96053,-86.608,
97158,-87.011,
98263,-82.421,
99368,-86.763,
100474,-88.267,
101579,-86.403,
102684,-85.949,
103789,-86.963,
104895,-87.458,
106000,-84.925,
107105,-90.617,
108210,-88.708,
109316,-95.022,
110421,-87.313,
111526,-87.249,
112632,-87.459,
113737,-87.627,
114842,-90.057,
115947,-88.532,
117053,-92.762,
118158,-87.663,
119263,-89.052,
120368,-87.006,
121474,-87.72,
122579,-87.42,
123684,-91.128,
124789,-90.699,
125895,-92.116,
127000,-88.953,
128105,-90.532,
129210,-87.372,
130316,-92.652,
131421,-89.726,
132526,-92.432,
133631,-94.218,
134737,-94.785,
135842,-92.374,
136947,-91.327,
138053,-91.075,
139158,-93.571,
140263,-94.819,
141368,-92.593,
142474,-94.284,
143579,-93.674,
144684,-96.888,
145789,-96.169,
146895,-93.296,
148000,-99.198,
149105,-94.309,
150210,-95.979,
151316,-98.998,
152421,-91.069,
153526,-98.517,
154631,-91.64,
155737,-101.04,
156842,-91.043,
157947,-102.26,
159053,-92.542,
160158,-103.01,
161263,-95.112,
162368,-98.83,
163474,-96.084,
164579,-98.653,
165684,-101.51,
166789,-97.692,
167895,-99.342,
169000,-93.091,
170105,-97.315,
171210,-100.49,
172316,-97.782,
173421,-101.53,
174526,-97.635,
175631,-105.4,
176737,-100.37,
177842,-102.44,
178947,-99.631,
180053,-101.35,
181158,-106.46,
182263,-102.73,
183368,-99.447,
184474,-100.6,
185579,-104.91,
186684,-100.02,
187789,-106.41,
188895,-99.885,
190000,-109.13,
191105,-103.19,
192210,-100.54,
193316,-105.36,
194421,-103.83,
195526,-102.86,
