NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"28 Mar 2014 ","10:05:57",
CHAN,MEAS,FORMAT
3,S12,PHASE
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,
Hz,deg,
50000000, 3.2245E+0,
52375000, 3.5706E-2,
54750000, 7.9376E-1,
57125000, 4.2393E+0,
59500000, 7.1507E+0,
61875000, 7.5215E+0,
64250000, 5.5289E+0,
66625000, 3.1668E+0,
69000000, 1.4534E+1,
71375000, 6.4091E+0,
73750000, 7.9294E+0,
76125000, 4.0814E+0,
78500000, 1.675E+1,
80875000, 3.2116E+1,
83250000, 3.8352E+1,
85625000, 3.7194E+1,
88000000, 3.7395E+1,
90375000, 3.9482E+1,
92750000, 4.5417E+1,
95125000, 5.7272E+1,
97500000, 4.6792E+1,
99875000, 3.0136E+1,
102250000, 2.8516E+1,
104625000, 1.2053E+1,
107000000,-6.828E+0,
109375000,-3.1273E+1,
111750000,-5.7329E+1,
114125000,-8.645E+1,
116500000,-1.2332E+2,
118875000,-1.4712E+2,
121250000,-1.6016E+2,
123625000,-1.7374E+2,
126000000, 1.6852E+2,
128375000, 1.5091E+2,
130750000, 1.3489E+2,
133125000, 1.231E+2,
135500000, 1.1052E+2,
137875000, 9.2818E+1,
140250000, 7.4222E+1,
142625000, 5.7553E+1,
145000000, 4.2381E+1,
147375000, 2.7791E+1,
149750000, 1.3392E+1,
152125000, 2.1382E+0,
154500000,-4.0141E+0,
156875000,-1.559E+1,
159250000,-3.4294E+1,
161625000,-4.7797E+1,
164000000,-4.9558E+1,
166375000,-3.8167E+1,
168750000,-2.6505E+1,
171125000,-2.5818E+1,
173500000,-3.4639E+1,
175875000,-4.8112E+1,
178250000,-6.4236E+1,
180625000,-8.2185E+1,
183000000,-9.649E+1,
185375000,-1.1109E+2,
187750000,-1.181E+2,
190125000,-1.2409E+2,
192500000,-1.2367E+2,
194875000,-1.2018E+2,
197250000,-1.2832E+2,
199625000,-1.2734E+2,
202000000,-9.0332E+1,
204375000,-8.6277E+1,
206750000,-1.062E+2,
209125000,-1.2731E+2,
211500000,-1.5042E+2,
213875000,-1.7123E+2,
216250000, 1.666E+2,
218625000, 1.3655E+2,
221000000, 8.6601E+1,
223375000, 3.0821E+1,
225750000,-6.9118E+0,
228125000,-5.1257E+1,
230500000,-8.7218E+1,
232875000,-9.1637E+1,
235250000,-9.3726E+1,
237625000,-1.0656E+2,
240000000,-1.1437E+2,
242375000,-1.2163E+2,
244750000,-1.2877E+2,
247125000,-1.3349E+2,
249500000,-1.3917E+2,
251875000,-1.4641E+2,
254250000,-1.5976E+2,
256625000,-1.7333E+2,
259000000, 1.7188E+2,
261375000,-3.7451E+1,
263750000,-3.5832E+1,
266125000,-5.3464E+1,
268500000,-6.4564E+1,
270875000,-7.5276E+1,
273250000,-7.4739E+1,
275625000,-6.0713E+1,
278000000,-4.4245E+1,
280375000,-3.0376E+1,
282750000,-1.9679E+1,
285125000,-2.1668E+1,
287500000,-3.1538E+1,
289875000,-4.2763E+1,
292250000,-5.5651E+1,
294625000,-6.3089E+1,
297000000,-7.4303E+1,
299375000,-8.5599E+1,
301750000,-9.4723E+1,
304125000,-1.057E+2,
306500000,-1.1423E+2,
308875000,-1.2452E+2,
311250000,-1.3335E+2,
313625000,-1.4143E+2,
316000000,-1.4573E+2,
318375000,-1.4779E+2,
320750000,-1.5089E+2,
323125000,-1.5403E+2,
325500000,-1.6018E+2,
327875000,-1.6618E+2,
330250000,-1.7016E+2,
332625000,-1.7628E+2,
335000000,-1.7873E+2,
337375000, 1.7538E+2,
339750000, 1.6973E+2,
342125000, 1.7491E+2,
344500000,-1.5954E+2,
346875000,-1.3456E+2,
349250000,-1.3696E+2,
351625000,-1.4342E+2,
