NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:25:41",
CHAN,MEAS,FORMAT
4,S22,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,UNITS
pS,U,deg
-20000, 2.0687E-4, 1.26E+2
-18895, 4.3856E-4, 1.6306E+2
-17789, 9.5808E-5,-1.6055E+2
-16684, 5.1686E-4,-1.5755E+2
-15579, 3.0353E-4,-1.2201E+2
-14474, 4.7266E-4,-1.051E+2
-13368, 3.8139E-4,-6.2783E+1
-12263, 4.6114E-4,-3.4135E+1
-11158, 3.1223E-4,-1.7871E+1
-10053, 2.3008E-4, 2.79E+1
-8947, 1.782E-4, 1.1472E+2
-7842, 2.9248E-4, 6.1106E+1
-6737, 3.8285E-4,-3.105E+1
-5632, 7.8061E-4,-1.0564E+2
-4526, 8.3898E-4,-2.5219E+1
-3421, 1.1633E-3, 3.5486E+1
-2316, 9.0269E-4, 1.4401E+2
-1211, 5.3176E-2,-1.7672E+2
-105, 3.7488E-1, 5.4222E+1
1000, 4.1928E-1,-9.7605E+1
2105, 1.4654E-1, 2.8655E+1
3211, 1.4306E-1,-1.7706E+2
4316, 1.139E-1,-2.0218E+1
5421, 1.2406E-1, 1.6625E+2
6526, 1.9699E-1,-6.8527E+0
7632, 1.3989E-1,-1.5599E+2
8737, 7.8676E-2, 1.1465E+2
9842, 7.3841E-2,-3.6282E+1
10947, 5.3864E-2, 9.9224E+1
12053, 3.4633E-2,-1.3664E+2
13158, 8.6193E-3,-1.7626E+2
14263, 2.9585E-2,-5.9052E-2
15368, 1.8599E-2,-1.2861E+2
16474, 1.0461E-2, 3.6388E+1
17579, 5.7524E-3, 1.2973E+2
18684, 1.8471E-3,-1.4321E+2
19789, 4.3874E-3,-2.599E+1
20895, 1.031E-2, 1.1953E+2
22000, 5.7628E-3,-1.1653E+2
23105, 5.0347E-3,-5.1773E+1
24211, 3.5608E-3, 4.4371E+1
25316, 1.7393E-3, 1.7989E+2
26421, 1.5984E-3,-1.7043E+1
27526, 1.1655E-3, 5.8179E+1
28632, 2.2159E-3, 1.2493E+2
29737, 1.33E-3,-1.7106E+2
30842, 1.3486E-3,-1.213E+2
31947, 1.5192E-3,-9.0912E-1
33053, 2.8476E-3, 1.7283E+2
34158, 2.0009E-3,-6.0636E+1
35263, 4.9753E-3,-4.0349E+1
36368, 5.1182E-3, 9.9077E+1
37474, 2.6038E-3, 1.0302E+2
38579, 4.8223E-3,-1.6497E+2
39684, 5.457E-3,-7.4247E+1
40789, 3.8523E-3,-2.5969E+1
41895, 5.922E-3, 6.8309E+1
43000, 3.2997E-3, 1.489E+2
44105, 2.4329E-3,-1.4565E+2
45210, 2.405E-3,-6.044E+1
46316, 9.1024E-4, 3.2871E+1
47421, 9.9301E-4, 1.0921E+2
48526, 5.133E-4,-1.1871E+2
49632, 6.125E-4,-8.404E+1
50737, 1.4228E-3, 5.4201E+1
51842, 5.4844E-4,-5.6376E+1
52947, 2.1468E-3, 1.4938E+2
54053, 9.5219E-4,-1.7126E+2
55158, 1.9051E-3,-7.285E+1
56263, 8.3259E-4, 4.742E+1
57368, 1.4073E-3,-5.718E+1
58474, 1.3585E-3, 2.9817E+1
59579, 1.6518E-3, 1.1587E+2
60684, 1.565E-3, 1.8E+2
61789, 5.9718E-4,-8.3933E+1
62895, 7.2428E-4,-9.6492E+1
64000, 7.9009E-4,-1.8804E+1
65105, 1.1977E-3, 2.2321E+1
66210, 8.3204E-4, 1.2055E+2
67316, 2.9363E-4,-1.3488E+2
68421, 7.2367E-4, 1.2837E+2
69526, 3.728E-4,-1.3104E+2
70632, 4.8085E-4,-1.105E+2
71737, 3.0029E-4, 2.0722E+1
72842, 2.0347E-4,-6.5299E+1
