NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:25:36",
CHAN,MEAS,FORMAT
2,S21,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,UNITS
pS,U,deg
-20000, 5.3292E-6,-3.8985E+1
-18895, 7.615E-6,-5.0916E+1
-17789, 1.7267E-6, 7.0013E+1
-16684, 3.5965E-6,-1.2891E+1
-15579, 4.5002E-6,-3.2382E+0
-14474, 6.533E-6, 6.064E+1
-13368, 7.8969E-6, 1.4693E+2
-12263, 5.3212E-6, 1.3571E+2
-11158, 9.1403E-6,-1.0761E+2
-10053, 8.9084E-6,-1.1031E+2
-8947, 1.311E-5,-7.6355E+0
-7842, 1.5316E-5,-3.5623E+0
-6737, 2.3761E-5, 8.7707E+1
-5632, 1.1626E-5, 1.0389E+2
-4526, 2.4335E-5, 1.5149E+2
-3421, 1.8463E-5,-1.7269E+2
-2316, 3.6316E-5,-1.0827E+2
-1211, 8.6795E-5,-1.3115E+0
-105, 1.4592E-3, 4.6509E+1
1000, 1.1251E-2,-8.7977E+1
2105, 1.6772E-2, 1.2906E+2
3211, 8.7139E-3,-6.2457E+0
4316, 2.4529E-3,-1.0612E+2
5421, 1.3173E-4,-1.4639E+2
6526, 3.9211E-4, 1.2084E+1
7632, 2.3836E-3,-3.1398E+1
8737, 2.9044E-3,-1.4288E+2
9842, 3.0629E-3, 1.5823E+2
10947, 3.1889E-3, 2.7316E+1
12053, 1.8022E-3,-1.1873E+2
13158, 1.6623E-3, 1.6407E+2
14263, 2.7983E-3, 4.7671E+1
15368, 4.3121E-4, 2.2014E+0
16474, 1.9661E-3,-9.9954E+1
17579, 6.3042E-4, 1.0888E+2
18684, 6.3251E-4, 6.5161E+1
19789, 1.2376E-3,-8.8808E+1
20895, 1.909E-4, 5.2699E+1
22000, 4.6273E-4, 1.141E+2
23105, 2.0746E-4, 7.286E+1
24211, 2.1691E-4, 1.5361E+2
25316, 4.7772E-4,-1.6148E+2
26421, 5.2108E-4,-4.4639E+1
27526, 2.464E-4, 6.9708E+0
28632, 1.5415E-4, 1.3555E+2
29737, 1.035E-4, 6.5708E+1
30842, 2.0676E-4, 7.2193E+1
31947, 1.5997E-4,-1.6129E+2
33053, 2.5819E-4, 1.3796E+2
34158, 5.6596E-4,-9.1174E+1
35263, 4.7664E-4,-1.5374E+1
36368, 5.7013E-4, 8.1108E+1
37474, 6.281E-4, 1.4853E+2
38579, 5.0777E-4,-6.084E+1
39684, 4.069E-4,-1.1777E+2
40789, 1.6637E-4,-1.5984E+1
41895, 5.1785E-4, 1.2426E+1
43000, 8.9916E-4, 1.1495E+2
44105, 4.7137E-4,-1.4858E+2
45210, 4.7928E-4,-9.1846E+1
46316, 2.482E-4,-5.5848E+1
47421, 4.0296E-4, 1.74E+0
48526, 6.8803E-4, 7.5811E+1
49632, 6.6737E-4,-1.6222E+2
50737, 3.9268E-4, 1.3694E+1
51842, 3.138E-4,-1.5909E+2
52947, 4.1073E-4,-1.0625E+2
54053, 7.1512E-4, 1.1603E+1
55158, 3.9828E-4, 1.715E+2
56263, 6.9892E-5, 9.8818E+1
57368, 5.1018E-4, 9.3694E+1
58474, 7.8615E-4,-1.3765E+2
59579, 7.3002E-4,-1.4237E+1
60684, 2.2032E-4, 4.9084E+1
61789, 1.7302E-4, 1.6967E+2
62895, 2.5488E-4, 6.9535E+1
64000, 3.0805E-4,-1.6996E+2
65105, 2.2638E-4,-9.959E+1
66210, 1.9985E-4,-7.3141E+0
67316, 4.7584E-5, 1.724E+2
68421, 1.2705E-4, 1.8434E+1
69526, 1.7084E-4, 8.8331E+1
70632, 2.7577E-4,-1.6407E+2
71737, 1.9439E-4,-6.8085E+1
72842, 1.9525E-4, 3.0661E+1
