NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"28 Mar 2014 ","10:11:12",
CHAN,MEAS,FORMAT
3,S12,LOG_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,
Hz,dB,
50000000,-48.637,
52375000,-49.2,
54750000,-49.927,
57125000,-50.406,
59500000,-50.336,
61875000,-49.707,
64250000,-49.674,
66625000,-49.961,
69000000,-50.439,
71375000,-49.286,
73750000,-48.897,
76125000,-50.602,
78500000,-50.931,
80875000,-49.917,
83250000,-47.974,
85625000,-46.473,
88000000,-45.469,
90375000,-44.371,
92750000,-43.392,
95125000,-41.234,
97500000,-35.819,
99875000,-33.605,
102250000,-31.371,
104625000,-27.572,
107000000,-25.051,
109375000,-23.162,
111750000,-21.65,
114125000,-19.719,
116500000,-19.852,
118875000,-21.825,
121250000,-23.401,
123625000,-23.313,
126000000,-22.693,
128375000,-22.871,
130750000,-23.443,
133125000,-23.403,
135500000,-22.41,
137875000,-21.721,
140250000,-21.807,
142625000,-22.296,
145000000,-22.88,
147375000,-23.423,
149750000,-24.03,
152125000,-24.795,
154500000,-24.953,
156875000,-24.535,
159250000,-25.417,
161625000,-27.78,
164000000,-30.912,
166375000,-33.538,
168750000,-33.029,
171125000,-30.591,
173500000,-28.497,
175875000,-27.242,
178250000,-26.747,
180625000,-26.595,
183000000,-27.559,
185375000,-28.472,
187750000,-30.039,
190125000,-31.632,
192500000,-33.736,
194875000,-35.807,
197250000,-38.347,
199625000,-44.707,
202000000,-40.647,
204375000,-35.565,
206750000,-33.292,
209125000,-33.151,
211500000,-34.046,
213875000,-35.898,
216250000,-38.445,
218625000,-41.194,
221000000,-43.085,
223375000,-40.873,
225750000,-37.43,
228125000,-34.834,
230500000,-36.317,
232875000,-38.778,
235250000,-38.249,
237625000,-37.848,
240000000,-38.524,
242375000,-39.349,
244750000,-40.007,
247125000,-40.704,
249500000,-41.081,
251875000,-41.99,
254250000,-43.696,
256625000,-47.505,
259000000,-53.83,
261375000,-71.194,
263750000,-53.701,
266125000,-49.262,
268500000,-48.143,
270875000,-47.878,
273250000,-49.462,
275625000,-50.275,
278000000,-48.787,
280375000,-45.849,
282750000,-41.852,
285125000,-38.44,
287500000,-35.918,
289875000,-34.388,
292250000,-33.192,
294625000,-32.768,
297000000,-31.918,
299375000,-31.658,
301750000,-31.451,
304125000,-30.992,
306500000,-31.136,
308875000,-30.843,
311250000,-31.186,
313625000,-31.727,
316000000,-32.269,
318375000,-33.153,
320750000,-33.459,
323125000,-33.75,
325500000,-34.436,
327875000,-34.955,
330250000,-35.842,
332625000,-36.521,
335000000,-37.042,
337375000,-38.042,
339750000,-39.657,
342125000,-42.52,
344500000,-44.901,
346875000,-42.793,
349250000,-39.813,
351625000,-38.704,
354000000,-37.652,
356375000,-37.55,
358750000,-37.742,
361125000,-38.22,
363500000,-39.385,
365875000,-40.194,
368250000,-40.132,
370625000,-39.596,
373000000,-38.384,
375375000,-37.348,
377750000,-36.853,
380125000,-36.233,
382500000,-36.536,
384875000,-36.955,
387250000,-37.461,
389625000,-37.982,
392000000,-37.912,
394375000,-37.651,
396750000,-37.414,
399125000,-36.864,
401500000,-36.612,
403875000,-36.508,
406250000,-36.291,
408625000,-36.333,
411000000,-36.164,
413375000,-36.131,
415750000,-36.369,
418125000,-36.272,
420500000,-36.31,
422875000,-36.248,
425250000,-35.967,
427625000,-35.901,
430000000,-35.699,
432375000,-35.614,
434750000,-35.652,
437125000,-35.503,
439500000,-35.518,
441875000,-35.542,
444250000,-35.282,
446625000,-35.274,
449000000,-35.158,
451375000,-35.026,
453750000,-35.146,
456125000,-34.894,
458500000,-34.689,
460875000,-34.626,
463250000,-34.36,
465625000,-34.467,
468000000,-34.465,
470375000,-34.591,
