NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:23:56",
CHAN,MEAS,FORMAT
1,S11,LOG_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,
pS,dB,
-20000,-68.752,
-18895,-72.423,
-17789,-71.44,
-16684,-70.231,
-15579,-66.455,
-14474,-62.436,
-13368,-68.19,
-12263,-67.825,
-11158,-67.608,
-10053,-70.02,
-8947,-69.545,
-7842,-70.157,
-6737,-71.461,
-5632,-71.14,
-4526,-56.833,
-3421,-62.28,
-2316,-61.475,
-1211,-25.279,
-105,-8.3949,
1000,-7.271,
2105,-16.836,
3211,-16.705,
4316,-19.021,
5421,-18.266,
6526,-14.273,
7632,-17.151,
8737,-21.839,
9842,-21.867,
10947,-25.648,
12053,-30.394,
13158,-38.45,
14263,-31.157,
15368,-34.278,
16474,-39.708,
17579,-46.533,
18684,-52.752,
19789,-48.202,
20895,-41.347,
22000,-46.919,
23105,-45.185,
24211,-48.671,
25316,-54.654,
26421,-53.66,
27526,-55.671,
28632,-53.068,
29737,-58.369,
30842,-56.991,
31947,-58.386,
33053,-57.047,
34158,-52.34,
35263,-49.565,
36368,-46.018,
37474,-48.807,
38579,-45.099,
39684,-47.083,
40789,-48.235,
41895,-46.911,
43000,-47.833,
44105,-49.8,
45210,-49.739,
46316,-55.769,
47421,-56.328,
48526,-56.502,
49632,-75.803,
50737,-58.608,
51842,-62.908,
52947,-53.195,
54053,-53.437,
55158,-58.057,
56263,-64.267,
57368,-60.88,
58474,-56.966,
59579,-58.989,
60684,-71.366,
61789,-75.198,
62895,-94.26,
64000,-62.91,
65105,-69.689,
66210,-68.138,
67316,-68.768,
68421,-76.878,
69526,-72.129,
70632,-68.087,
71737,-84.204,
72842,-71.592,
73947,-73.038,
75053,-68.154,
76158,-70.641,
77263,-62.807,
78368,-68.693,
79474,-65.269,
80579,-71.87,
81684,-75.188,
82789,-76.941,
83895,-70.979,
85000,-65.936,
86105,-67.331,
87210,-65.053,
88316,-63.75,
89421,-66.083,
90526,-73.293,
91632,-77.845,
92737,-69.806,
93842,-76.292,
94947,-72.15,
96053,-72.199,
97158,-74.891,
98263,-73.991,
99368,-69.135,
100474,-94.192,
101579,-70.962,
102684,-78.023,
103789,-84.425,
104895,-72.323,
106000,-70.984,
107105,-76.112,
108210,-94.391,
109316,-78.383,
110421,-72.591,
111526,-74.606,
112632,-79.978,
113737,-86.931,
114842,-84.154,
115947,-78.948,
117053,-76.682,
118158,-78.634,
119263,-80.041,
120368,-79.908,
121474,-76.071,
122579,-78.614,
123684,-79.153,
124789,-88.565,
125895,-88.234,
127000,-77.76,
128105,-74.62,
129210,-79.286,
130316,-83.472,
131421,-78.585,
132526,-77.289,
133631,-82.983,
134737,-100.36,
135842,-82.221,
136947,-76.686,
138053,-76.451,
139158,-80.767,
140263,-86.066,
141368,-78.23,
142474,-71.846,
143579,-74.204,
144684,-78.454,
145789,-80.787,
146895,-78.941,
148000,-80.004,
149105,-91.376,
150210,-84.586,
151316,-86.405,
152421,-78.35,
153526,-84.267,
154631,-86.586,
155737,-84.575,
156842,-79.826,
157947,-89.334,
159053,-75.07,
160158,-75.231,
161263,-83.23,
162368,-78.488,
163474,-79.949,
164579,-86.3,
165684,-89.49,
166789,-82.009,
167895,-85.626,
169000,-75.053,
170105,-77.504,
171210,-76.327,
172316,-75.455,
173421,-88.146,
174526,-74.892,
175631,-71.666,
176737,-81.075,
177842,-81.093,
178947,-76.227,
180053,-74.292,
181158,-76.578,
182263,-75.655,
183368,-73.853,
184474,-70.444,
185579,-74.261,
186684,-77.468,
187789,-88.341,
188895,-96.216,
190000,-86.338,
191105,-83.435,
192210,-79.054,
193316,-80.059,
194421,-87.363,
195526,-89.474,
