NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:24:03",
CHAN,MEAS,FORMAT
4,S22,LOG_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,
pS,dB,
-20000,-74.218,
-18895,-67.198,
-17789,-80.142,
-16684,-65.795,
-15579,-70.38,
-14474,-66.403,
-13368,-68.724,
-12263,-66.725,
-11158,-69.7,
-10053,-72.798,
-8947,-74.362,
-7842,-70.585,
-6737,-68.504,
-5632,-62.255,
-4526,-61.445,
-3421,-58.686,
-2316,-61.157,
-1211,-25.506,
-105,-8.5277,
1000,-7.5416,
2105,-16.68,
3211,-16.884,
4316,-18.866,
5421,-18.126,
6526,-14.108,
7632,-17.075,
8737,-22.082,
9842,-22.631,
10947,-25.365,
12053,-29.198,
13158,-41.313,
14263,-30.567,
15368,-34.608,
16474,-39.597,
17579,-44.774,
18684,-54.669,
19789,-47.111,
20895,-39.729,
22000,-44.804,
23105,-45.97,
24211,-48.959,
25316,-55.209,
26421,-55.967,
27526,-58.62,
28632,-53.078,
29737,-57.509,
30842,-57.454,
31947,-56.449,
33053,-50.931,
34158,-54.033,
35263,-46.082,
36368,-45.872,
37474,-51.616,
38579,-46.329,
39684,-45.305,
40789,-48.277,
41895,-44.553,
43000,-49.623,
44105,-52.272,
45210,-52.413,
46316,-60.594,
47421,-59.704,
48526,-65.826,
49632,-64.454,
50737,-57.1,
51842,-65.92,
52947,-53.491,
54053,-60.809,
55158,-54.359,
56263,-61.764,
57368,-56.963,
58474,-56.971,
59579,-55.636,
60684,-56.058,
61789,-64.827,
62895,-62.132,
64000,-61.732,
65105,-58.197,
66210,-61.638,
67316,-70.676,
68421,-62.436,
69526,-67.399,
70632,-66.123,
71737,-70.063,
72842,-74.395,
73947,-69.826,
75053,-64.996,
76158,-64.355,
77263,-68.565,
78368,-74.085,
79474,-69.797,
80579,-59.586,
81684,-61.021,
82789,-64.111,
83895,-61.577,
85000,-59.266,
86105,-59.797,
87210,-61.579,
88316,-61.567,
89421,-65.675,
90526,-79.081,
91632,-75.635,
92737,-75.506,
93842,-72.773,
94947,-73.201,
96053,-72.883,
97158,-77.055,
98263,-78.12,
99368,-70.14,
100474,-77.512,
101579,-70.115,
102684,-69.908,
103789,-72.339,
104895,-88.365,
106000,-73.252,
107105,-71.062,
108210,-67.816,
109316,-68.72,
110421,-78.306,
111526,-79.219,
112632,-73.532,
113737,-71.294,
114842,-73.298,
115947,-84.144,
117053,-79.262,
118158,-72.821,
119263,-70.508,
120368,-72.733,
121474,-82.064,
122579,-78.019,
123684,-69.14,
124789,-66.919,
125895,-68.042,
127000,-71.63,
128105,-73.167,
129210,-69.184,
130316,-68.553,
131421,-69.015,
132526,-70.93,
133631,-72.063,
134737,-71.429,
135842,-69.962,
136947,-70.02,
138053,-72.9,
139158,-76.067,
140263,-77.572,
141368,-77.938,
142474,-75.153,
143579,-75.648,
144684,-75.894,
145789,-77.124,
146895,-74.109,
148000,-74.096,
149105,-75.359,
150210,-73.833,
151316,-72.026,
152421,-71.751,
153526,-76.298,
154631,-77.533,
155737,-78.404,
156842,-76.403,
157947,-80.181,
159053,-77.102,
160158,-77.489,
161263,-75.306,
162368,-74.323,
163474,-76.213,
164579,-76.832,
165684,-78.716,
166789,-78.992,
167895,-79.912,
169000,-78.02,
170105,-77.88,
171210,-75.907,
172316,-73.34,
173421,-76.826,
174526,-71.52,
175631,-76.398,
176737,-74.247,
177842,-76.515,
178947,-72.534,
180053,-78.176,
181158,-78.873,
182263,-78.955,
183368,-80.124,
184474,-74.234,
185579,-75.71,
186684,-83.511,
187789,-77.652,
188895,-75.474,
190000,-79.029,
191105,-75.737,
192210,-71.894,
193316,-72.757,
194421,-76.484,
195526,-77.19,
