NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:13:21",
CHAN,MEAS,FORMAT
1,S11,LOG_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,
Hz,dB,
50000000,-1.6779,
52375000,-1.5868,
54750000,-1.4994,
57125000,-1.4046,
59500000,-1.3093,
61875000,-1.2136,
64250000,-1.1735,
66625000,-1.086,
69000000,-1.0365,
71375000,-.9762,
73750000,-.8950,
76125000,-.8631,
78500000,-.8318,
80875000,-.7533,
83250000,-.7476,
85625000,-.7178,
88000000,-.7350,
90375000,-.7337,
92750000,-.7665,
95125000,-.8906,
97500000,-1.0787,
99875000,-1.4794,
102250000,-2.1348,
104625000,-2.8807,
107000000,-3.6645,
109375000,-4.3277,
111750000,-5.1605,
114125000,-6.0502,
116500000,-7.7359,
118875000,-10.401,
121250000,-15.914,
123625000,-20.491,
126000000,-16.078,
128375000,-12.308,
130750000,-9.8714,
133125000,-8.7203,
135500000,-8.8251,
137875000,-9.565,
140250000,-10.484,
142625000,-10.907,
145000000,-10.405,
147375000,-9.1494,
149750000,-8.0317,
152125000,-6.9241,
154500000,-6.009,
156875000,-5.6155,
159250000,-5.4119,
161625000,-5.532,
164000000,-6.1766,
166375000,-7.419,
168750000,-9.3507,
171125000,-11.764,
173500000,-13.461,
175875000,-12.727,
178250000,-10.945,
180625000,-10.027,
183000000,-9.3953,
185375000,-9.7464,
187750000,-10.671,
190125000,-13.071,
192500000,-18.515,
194875000,-27.023,
197250000,-17.02,
199625000,-12.244,
202000000,-10.209,
204375000,-8.6225,
206750000,-7.853,
209125000,-7.5078,
211500000,-7.2014,
213875000,-7.2733,
216250000,-6.9947,
218625000,-6.5461,
221000000,-5.8167,
223375000,-4.4481,
225750000,-3.3343,
228125000,-2.7093,
230500000,-2.0675,
232875000,-1.9299,
235250000,-1.7046,
237625000,-1.7863,
240000000,-1.9717,
242375000,-1.8927,
244750000,-2.0236,
247125000,-2.0193,
249500000,-1.9885,
251875000,-2.1618,
254250000,-2.1154,
256625000,-2.183,
259000000,-2.2979,
261375000,-2.195,
263750000,-2.3591,
266125000,-2.3016,
268500000,-2.2603,
270875000,-2.5121,
273250000,-2.4994,
275625000,-2.8097,
278000000,-3.0818,
280375000,-3.3009,
282750000,-3.9207,
285125000,-4.3037,
287500000,-4.8168,
289875000,-5.3643,
292250000,-5.7591,
294625000,-6.5443,
297000000,-7.1693,
299375000,-7.9863,
301750000,-8.9612,
304125000,-9.6052,
306500000,-10.179,
308875000,-10.115,
311250000,-9.4527,
313625000,-9.0481,
316000000,-8.6935,
318375000,-7.9109,
320750000,-7.1504,
323125000,-6.6294,
325500000,-5.9414,
327875000,-5.5573,
330250000,-5.2057,
332625000,-4.6979,
335000000,-4.6056,
337375000,-4.3983,
339750000,-4.0072,
342125000,-3.8225,
344500000,-3.4215,
346875000,-3.2749,
349250000,-3.1605,
351625000,-2.8676,
354000000,-2.8117,
356375000,-2.6183,
358750000,-2.4328,
361125000,-2.5115,
363500000,-2.2974,
365875000,-2.2212,
368250000,-2.2534,
370625000,-2.0178,
373000000,-2.1101,
375375000,-2.0366,
377750000,-1.9114,
380125000,-2.0609,
382500000,-1.9121,
384875000,-1.9856,
387250000,-2.0434,
389625000,-1.8539,
392000000,-1.931,
394375000,-1.8791,
396750000,-1.794,
399125000,-1.9468,
401500000,-1.8557,
403875000,-1.8446,
406250000,-1.96,
408625000,-1.8546,
411000000,-1.9677,
413375000,-1.9939,
415750000,-1.8332,
418125000,-1.964,
420500000,-1.866,
422875000,-1.8578,
425250000,-2.0127,
427625000,-1.8957,
430000000,-1.9863,
432375000,-2.0272,
434750000,-1.8833,
437125000,-2.0116,
439500000,-2.0009,
441875000,-1.9765,
