NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","09:56:06",
CHAN,MEAS,FORMAT
4,S22,LOG_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,
Hz,dB,
50000000,-1.6706,
52375000,-1.5809,
54750000,-1.4951,
57125000,-1.4325,
59500000,-1.3269,
61875000,-1.2419,
64250000,-1.1593,
66625000,-1.0874,
69000000,-1.0394,
71375000,-.9706,
73750000,-.8846,
76125000,-.8404,
78500000,-.8077,
80875000,-.7224,
83250000,-.6907,
85625000,-.6751,
88000000,-.6874,
90375000,-.6908,
92750000,-.7524,
95125000,-.8778,
97500000,-1.2318,
99875000,-1.2265,
102250000,-1.779,
104625000,-2.6488,
107000000,-3.5738,
109375000,-4.2302,
111750000,-4.7901,
114125000,-6.7915,
116500000,-9.45,
118875000,-6.3527,
121250000,-10.957,
123625000,-14.742,
126000000,-14.156,
128375000,-11.402,
130750000,-9.52,
133125000,-9.3323,
135500000,-10.557,
137875000,-12.277,
140250000,-14.986,
142625000,-10.457,
145000000,-10.805,
147375000,-9.7889,
149750000,-8.299,
152125000,-7.1635,
154500000,-6.4136,
156875000,-6.0174,
159250000,-6.0965,
161625000,-6.3593,
164000000,-5.6577,
166375000,-7.1631,
168750000,-9.4974,
171125000,-11.95,
173500000,-12.136,
175875000,-10.29,
178250000,-8.7812,
180625000,-8.9671,
183000000,-8.9286,
185375000,-8.8485,
187750000,-9.2199,
190125000,-10.488,
192500000,-13.42,
194875000,-19.658,
197250000,-20.641,
199625000,-14.583,
202000000,-11.262,
204375000,-9.374,
206750000,-8.2771,
209125000,-7.6614,
211500000,-7.4479,
213875000,-7.2981,
216250000,-7.2599,
218625000,-6.9402,
221000000,-5.9184,
223375000,-4.6149,
225750000,-3.4899,
228125000,-2.7107,
230500000,-2.2172,
232875000,-1.883,
235250000,-1.7093,
237625000,-1.663,
240000000,-1.8543,
242375000,-1.9421,
244750000,-1.9066,
247125000,-1.9994,
249500000,-1.9999,
251875000,-2.0404,
254250000,-2.1607,
256625000,-2.1442,
259000000,-2.1834,
261375000,-2.2412,
263750000,-2.2068,
266125000,-2.3405,
268500000,-2.4119,
270875000,-2.4445,
273250000,-2.7253,
275625000,-2.8972,
278000000,-3.1336,
280375000,-3.3623,
282750000,-3.4776,
285125000,-3.9634,
287500000,-4.5764,
289875000,-5.3061,
292250000,-6.2873,
294625000,-7.1334,
297000000,-7.9073,
299375000,-8.6201,
301750000,-9.1502,
304125000,-9.5323,
306500000,-10.024,
308875000,-10.243,
311250000,-9.9758,
313625000,-9.399,
316000000,-8.6305,
318375000,-7.8043,
320750000,-7.1414,
323125000,-6.4904,
325500000,-5.8386,
327875000,-5.2505,
330250000,-4.6539,
332625000,-4.2602,
335000000,-4.0155,
337375000,-3.7779,
339750000,-3.6729,
342125000,-3.5462,
344500000,-3.3416,
346875000,-3.2253,
349250000,-3.0737,
351625000,-2.9442,
354000000,-2.8229,
356375000,-2.6263,
358750000,-2.4901,
361125000,-2.4188,
363500000,-2.3364,
365875000,-2.3472,
368250000,-2.3267,
370625000,-2.24,
373000000,-2.2264,
375375000,-2.1613,
377750000,-2.1302,
380125000,-2.152,
382500000,-2.097,
384875000,-2.0612,
387250000,-2.0114,
389625000,-1.9498,
392000000,-1.947,
394375000,-1.9327,
396750000,-1.8982,
399125000,-1.8961,
401500000,-1.876,
403875000,-1.8697,
406250000,-1.8767,
408625000,-1.8743,
411000000,-1.8781,
413375000,-1.8664,
415750000,-1.8339,
418125000,-1.8133,
420500000,-1.8229,
422875000,-1.8525,
425250000,-1.8921,
427625000,-1.9028,
430000000,-1.9027,
432375000,-1.8797,
434750000,-1.8785,
437125000,-1.8973,
439500000,-1.9348,
441875000,-1.9935,
