NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:24:49",
CHAN,MEAS,FORMAT
4,S22,PHASE
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,
pS,deg,
-20000, 1.2565E+2,
-18895, 1.6348E+2,
-17789,-1.5842E+2,
-16684,-1.5671E+2,
-15579,-1.2246E+2,
-14474,-1.0572E+2,
-13368,-6.2128E+1,
-12263,-3.4308E+1,
-11158,-1.9332E+1,
-10053, 2.5149E+1,
-8947, 1.1355E+2,
-7842, 6.119E+1,
-6737,-3.0412E+1,
-5632,-1.0623E+2,
-4526,-2.6351E+1,
-3421, 3.4994E+1,
-2316, 1.4421E+2,
-1211,-1.769E+2,
-105, 5.4086E+1,
1000,-9.7729E+1,
2105, 2.8634E+1,
3211,-1.7714E+2,
4316,-2.0319E+1,
5421, 1.6616E+2,
6526,-6.9681E+0,
7632,-1.5612E+2,
8737, 1.1449E+2,
9842,-3.6383E+1,
10947, 9.9158E+1,
12053,-1.3669E+2,
13158,-1.7631E+2,
14263,-1.4557E-1,
15368,-1.287E+2,
16474, 3.6381E+1,
17579, 1.2987E+2,
18684,-1.4323E+2,
19789,-2.6308E+1,
20895, 1.1942E+2,
22000,-1.1647E+2,
23105,-5.1787E+1,
24211, 4.4544E+1,
25316,-1.7978E+2,
26421,-1.7453E+1,
27526, 5.7685E+1,
28632, 1.2463E+2,
29737,-1.7114E+2,
30842,-1.2142E+2,
31947,-7.9926E-1,
33053, 1.7288E+2,
34158,-6.0184E+1,
35263,-4.0379E+1,
36368, 9.9143E+1,
37474, 1.0268E+2,
38579,-1.6478E+2,
39684,-7.4276E+1,
40789,-2.5817E+1,
41895, 6.8404E+1,
43000, 1.4932E+2,
44105,-1.4514E+2,
45210,-6.0687E+1,
46316, 3.1531E+1,
47421, 1.0911E+2,
48526,-1.2095E+2,
49632,-8.4246E+1,
50737, 5.4337E+1,
51842,-5.568E+1,
52947, 1.5016E+2,
54053,-1.7443E+2,
55158,-7.3857E+1,
56263, 4.9217E+1,
57368,-5.8034E+1,
58474, 2.9133E+1,
59579, 1.1469E+2,
60684, 1.7926E+2,
61789,-8.6214E+1,
62895,-9.7767E+1,
64000,-2.0395E+1,
65105, 2.1474E+1,
66210, 1.1962E+2,
67316,-1.4019E+2,
68421, 1.2747E+2,
69526,-1.3124E+2,
70632,-1.0907E+2,
71737, 2.0647E+1,
72842,-5.4757E+1,
73947,-2.7507E+1,
75053, 8.4503E+1,
76158, 1.7853E+2,
77263,-5.4382E+1,
78368, 1.1784E+2,
79474,-1.5156E+2,
80579,-6.1166E+1,
81684, 1.7755E+1,
82789, 9.0261E+1,
83895, 1.1446E+2,
85000,-1.7288E+2,
86105,-8.4547E+1,
87210,-2.6119E+1,
88316, 6.2364E+1,
89421, 1.4268E+2,
90526, 1.6427E+2,
91632,-1.7841E+2,
92737,-1.034E+2,
93842,-1.0112E+2,
94947,-8.3827E+1,
96053, 6.5918E+0,
97158, 9.6277E+1,
98263, 1.6233E+2,
99368,-9.9735E+1,
100474,-3E+1,
101579, 3.0543E+1,
102684, 1.0798E+2,
103789,-1.5694E+2,
104895,-7.4167E+1,
106000,-1.2636E+2,
107105,-4.3665E+1,
108210, 4.0743E+1,
109316, 1.289E+2,
110421,-1.6311E+2,
111526, 1.7278E+2,
112632,-1.5264E+2,
113737,-9.3203E+1,
114842,-7.5092E+0,
115947, 4.0166E+1,
117053,-1.9705E+1,
118158, 6.9511E+1,
119263, 1.5635E+2,
120368,-1.053E+2,
121474,-2.8096E+1,
122579,-1.4864E+2,
123684,-4.8678E+1,
124789, 3.2504E+1,
125895, 1.0526E+2,
127000, 1.7013E+2,
128105,-1.779E+2,
129210,-1.3325E+2,
130316,-5.6173E+1,
