NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"28 Mar 2014 ","10:11:36",
CHAN,MEAS,FORMAT
1,S11,PHASE
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,
Hz,deg,
50000000,-1.0488E+2,
52375000,-1.0943E+2,
54750000,-1.1395E+2,
57125000,-1.1813E+2,
59500000,-1.2237E+2,
61875000,-1.2648E+2,
64250000,-1.3074E+2,
66625000,-1.3501E+2,
69000000,-1.3899E+2,
71375000,-1.4327E+2,
73750000,-1.4735E+2,
76125000,-1.5166E+2,
78500000,-1.5625E+2,
80875000,-1.6074E+2,
83250000,-1.6557E+2,
85625000,-1.7042E+2,
88000000,-1.7559E+2,
90375000, 1.7886E+2,
92750000, 1.7317E+2,
95125000, 1.6681E+2,
97500000, 1.6023E+2,
99875000, 1.5237E+2,
102250000, 1.4333E+2,
104625000, 1.344E+2,
107000000, 1.2626E+2,
109375000, 1.2135E+2,
111750000, 1.1535E+2,
114125000, 1.074E+2,
116500000, 1.0457E+2,
118875000, 9.2928E+1,
121250000, 7.4026E+1,
123625000, 4.2414E+1,
126000000,-1.3244E+1,
128375000,-7.005E+1,
130750000,-1.0393E+2,
133125000,-1.2664E+2,
135500000,-1.4377E+2,
137875000,-1.5782E+2,
140250000,-1.696E+2,
142625000,-1.7705E+2,
145000000,-1.7748E+2,
147375000,-1.6953E+2,
149750000,-1.594E+2,
152125000,-1.5549E+2,
154500000,-1.5829E+2,
156875000,-1.6505E+2,
159250000,-1.7245E+2,
161625000,-1.7995E+2,
164000000, 1.7196E+2,
166375000, 1.634E+2,
168750000, 1.5487E+2,
171125000, 1.4757E+2,
173500000, 1.4349E+2,
175875000, 1.4493E+2,
178250000, 1.5179E+2,
180625000, 1.6096E+2,
183000000, 1.6603E+2,
185375000, 1.6565E+2,
187750000, 1.6581E+2,
190125000, 1.6309E+2,
192500000, 1.6078E+2,
194875000, 1.5923E+2,
197250000, 1.5793E+2,
199625000, 1.708E+2,
202000000,-1.5112E+2,
204375000,-1.3228E+2,
206750000,-1.352E+2,
209125000,-1.3977E+2,
211500000,-1.4734E+2,
213875000,-1.5319E+2,
216250000,-1.5772E+2,
218625000,-1.6325E+2,
221000000,-1.6468E+2,
223375000,-1.6616E+2,
225750000,-1.6686E+2,
228125000,-1.6588E+2,
230500000,-1.709E+2,
232875000,-1.7816E+2,
235250000, 1.7551E+2,
237625000, 1.6879E+2,
240000000, 1.6601E+2,
242375000, 1.6221E+2,
244750000, 1.5926E+2,
247125000, 1.5761E+2,
249500000, 1.5381E+2,
251875000, 1.5171E+2,
254250000, 1.4919E+2,
256625000, 1.4568E+2,
259000000, 1.4396E+2,
261375000, 1.405E+2,
263750000, 1.3753E+2,
266125000, 1.3499E+2,
268500000, 1.3106E+2,
270875000, 1.2916E+2,
273250000, 1.2621E+2,
275625000, 1.2336E+2,
278000000, 1.2151E+2,
280375000, 1.1843E+2,
282750000, 1.166E+2,
285125000, 1.1419E+2,
287500000, 1.1091E+2,
289875000, 1.087E+2,
292250000, 1.0584E+2,
294625000, 1.0371E+2,
297000000, 1.0206E+2,
299375000, 1.0351E+2,
301750000, 1.0655E+2,
304125000, 1.1273E+2,
306500000, 1.2281E+2,
308875000, 1.3354E+2,
311250000, 1.4205E+2,
313625000, 1.4637E+2,
316000000, 1.4866E+2,
318375000, 1.485E+2,
320750000, 1.4865E+2,
323125000, 1.4881E+2,
325500000, 1.4752E+2,
327875000, 1.4703E+2,
330250000, 1.4599E+2,
332625000, 1.4436E+2,
335000000, 1.4385E+2,
337375000, 1.4171E+2,
339750000, 1.3955E+2,
342125000, 1.3741E+2,
344500000, 1.3385E+2,
346875000, 1.3222E+2,
349250000, 1.299E+2,
351625000, 1.2801E+2,
