NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","09:58:03",
CHAN,MEAS,FORMAT
1,S11,PHASE
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,
pS,deg,
-20000, 1.3243E+2,
-18895, 1.6525E+2,
-17789,-1.7886E+2,
-16684,-1.6697E+2,
-15579,-1.5894E+2,
-14474,-6.414E+1,
-13368,-1.059E+2,
-12263,-4.1011E+1,
-11158,-8.3771E-1,
-10053, 2.1698E+0,
-8947, 1.1771E+2,
-7842, 2.0939E+1,
-6737,-1.1213E+2,
-5632,-1.4082E+2,
-4526,-2.7742E+1,
-3421, 5.16E+1,
-2316, 9.8274E+1,
-1211, 1.7229E+2,
-105, 4.7207E+1,
1000,-1.0271E+2,
2105, 2.5532E+1,
3211, 1.784E+2,
4316,-2.4678E+1,
5421, 1.6208E+2,
6526,-1.0313E+1,
7632,-1.6077E+2,
8737, 1.1309E+2,
9842,-3.6679E+1,
10947, 1.0097E+2,
12053,-1.3685E+2,
13158, 1.7284E+2,
14263,-6.6934E+0,
15368,-1.2207E+2,
16474, 4.4949E+1,
17579, 1.0527E+2,
18684, 1.5603E+2,
19789,-4.3631E+1,
20895, 1.1783E+2,
22000,-1.2486E+2,
23105,-6.3302E+1,
24211, 4.3651E+1,
25316, 1.7296E+2,
26421,-2.1434E+1,
27526, 6.7641E+1,
28632, 1.3758E+2,
29737, 1.7909E+2,
30842,-1.1929E+2,
31947, 1.523E+0,
33053,-1.7723E+2,
34158,-9.2707E+1,
35263,-2.6123E+1,
36368, 6.3012E+1,
37474, 1.4214E+2,
38579,-1.6275E+2,
39684,-5.8299E+1,
40789,-1.2139E+1,
41895, 6.37E+1,
43000, 1.4797E+2,
44105,-1.5254E+2,
45210,-6.0621E+1,
46316, 5.5249E+1,
47421, 7.0946E+1,
48526,-1.3681E+2,
49632,-1.5993E+2,
50737, 1.1125E+1,
51842, 1.4938E+2,
52947, 1.6668E+2,
54053,-6.4946E+1,
55158, 2.6478E+1,
56263,-4.6627E+1,
57368,-7.7555E+1,
58474, 5.2637E+1,
59579, 1.4132E+2,
60684,-1.6921E+2,
61789,-7.5607E+1,
62895, 8.23E+1,
64000,-4.0044E+1,
65105, 1.1415E+2,
66210,-1.0477E+2,
67316, 2.0944E+1,
68421, 7.5251E+1,
69526, 1.5767E+2,
70632,-1.2966E+2,
71737, 4.3506E+0,
72842, 1.1873E+2,
73947,-1.5133E+2,
75053,-1.0944E+2,
76158,-8.1818E+1,
77263,-1.1096E+0,
78368, 1.0117E+2,
79474,-1.4439E+2,
80579,-1.161E+1,
81684, 7.9238E+1,
82789,-9.0696E+1,
83895, 1.0451E+2,
85000,-1.3251E+2,
86105,-1.8317E+1,
87210, 4.7177E+1,
88316, 1.4585E+2,
89421,-1.4296E+2,
90526,-1.3529E+2,
91632,-9.614E+1,
92737,-5.0044E+1,
93842, 5.1391E+1,
94947,-1.3529E+2,
96053, 7.424E+0,
97158, 6.1437E+1,
98263,-1.6611E+2,
99368,-3.0337E+1,
100474, 1.7584E+2,
101579,-2.9597E+1,
102684,-4.6269E+1,
103789, 4.6019E+1,
104895, 5.1891E+1,
106000, 1.5703E+2,
107105,-1.033E+2,
108210,-1.5426E+2,
109316, 1.2341E+2,
110421,-1.1139E+2,
111526,-2.5676E+1,
112632,-5.2817E+0,
113737, 1.0626E+2,
114842, 1.4424E+2,
115947,-1.3907E+2,
117053,-4.7841E+1,
118158,-5.0646E+1,
119263, 5.0468E+0,
120368, 4.9478E+1,
121474,-1.6492E+2,
122579,-2.6587E+0,
123684, 1.1383E+2,
124789,-1.2338E+2,
125895, 1.1177E+1,
127000, 1.4241E+2,
128105,-1.5621E+2,
129210,-3.1763E+1,
130316, 9.1E+1,
