NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"16 Apr 2014 ","10:28:40",
CHAN,MEAS,FORMAT
2,S21,PHASE
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,
Hz,deg,
50000000, 9.9701E-1,
52375000,-2.6532E+0,
54750000,-5.5055E+0,
57125000,-8.0406E+0,
59500000,-1.3469E+1,
61875000,-2.4912E+0,
64250000,-1.7559E+1,
66625000,-2.6638E+1,
69000000,-4.8387E+1,
71375000, 1.4932E+1,
73750000,-1.2291E+1,
76125000,-2.3134E+1,
78500000,-3.6756E+1,
80875000,-1.7927E+2,
83250000, 4.827E+1,
85625000, 4.2693E+1,
88000000, 4.6447E+1,
90375000, 5.4807E+1,
92750000, 9.4671E+1,
95125000, 1.0363E+2,
97500000, 3.8197E+1,
99875000, 3.0704E+1,
102250000, 1.5668E+1,
104625000,-1.5677E+1,
107000000,-4.7594E+1,
109375000,-6.6374E+1,
111750000,-6.9431E+1,
114125000,-1.5522E+2,
116500000,-7.112E+1,
118875000,-1.5713E+2,
121250000, 1.3015E+2,
123625000, 7.5899E+1,
126000000, 2.5642E+1,
128375000, 1.6159E+2,
130750000, 1.1444E+2,
133125000, 5.7669E+1,
135500000,-4.7336E+1,
137875000, 1.4958E+2,
140250000, 6.7911E+1,
142625000, 3.5891E+1,
145000000, 1.6657E+1,
147375000,-2.5461E+0,
149750000,-2.6562E+1,
152125000,-5.1394E+1,
154500000,-7.6707E+1,
156875000,-1.0876E+2,
159250000,-1.7201E+2,
161625000, 8.8617E+1,
164000000, 3.8403E+1,
166375000, 1.0209E+1,
168750000,-1.1989E+1,
171125000,-2.8615E+1,
173500000,-3.9062E+1,
175875000,-4.4508E+1,
178250000,-2.5347E+1,
180625000,-7.0752E+1,
183000000,-9.6796E+1,
185375000,-1.1996E+2,
187750000,-1.5105E+2,
190125000, 1.5746E+2,
192500000, 6.1238E+1,
194875000, 9.5897E+0,
197250000,-2.0286E+1,
199625000,-4.1684E+1,
202000000,-6.352E+1,
204375000,-1.0348E+2,
206750000,-1.4027E+2,
209125000,-1.5465E+2,
211500000,-1.6998E+2,
213875000, 1.5912E+2,
216250000, 1.1218E+2,
218625000, 7.7767E+1,
221000000, 8.5281E+0,
223375000,-4.0645E+1,
225750000,-7.4155E+1,
228125000,-8.9794E+1,
230500000,-8.5802E+1,
232875000,-7.8065E+1,
235250000,-7.9761E+1,
237625000,-8.7838E+1,
240000000,-1.0219E+2,
242375000,-1.2139E+2,
244750000,-1.3573E+2,
247125000,-1.4148E+2,
249500000,-1.3798E+2,
251875000,-1.0906E+2,
254250000,-9.4686E+1,
256625000,-9.2377E+1,
259000000,-8.9337E+1,
261375000,-8.6888E+1,
263750000,-9.4136E+1,
266125000,-1.0435E+2,
268500000,-1.1676E+2,
270875000,-1.349E+2,
273250000,-1.2544E+2,
275625000,-5.167E+1,
278000000,-5.1728E+1,
280375000,-5.7535E+1,
282750000,-6.2435E+1,
285125000,-6.3839E+1,
287500000,-6.4157E+1,
289875000,-5.282E+1,
292250000,-5.2277E+1,
294625000,-7.4636E+1,
297000000,-9.8653E+1,
299375000,-1.195E+2,
301750000,-1.3418E+2,
304125000,-1.3101E+2,
306500000,-1.0407E+2,
308875000,-1.2353E+2,
311250000,-1.3424E+2,
313625000,-1.337E+2,
316000000,-1.2633E+2,
318375000,-1.2719E+2,
320750000,-1.4641E+2,
323125000,-1.6252E+2,
325500000,-1.703E+2,
327875000,-1.7643E+2,
330250000, 1.7658E+2,
332625000, 1.6503E+2,
335000000, 1.7387E+2,
337375000,-1.3667E+2,
339750000,-1.3253E+2,
342125000,-1.5395E+2,
344500000,-1.785E+2,
346875000,-1.6912E+2,
349250000,-1.5396E+2,
351625000,-1.4629E+2,
