NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"28 Mar 2014 ","09:43:27",
CHAN,MEAS,FORMAT
4,S22,PHASE
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,
pS,deg,
-20000, 1.1563E+2,
-18895, 1.6574E+2,
-17789, 1.7892E+2,
-16684,-1.5702E+2,
-15579,-1.389E+2,
-14474,-9.7287E+1,
-13368,-7.4128E+1,
-12263,-3.2563E+1,
-11158,-2.5069E+1,
-10053, 4.9776E+1,
-8947, 6.8203E+1,
-7842,-1.2077E+1,
-6737,-8.7476E+1,
-5632,-1.2399E+2,
-4526,-2.8964E+1,
-3421, 3.6505E+1,
-2316, 1.1554E+2,
-1211, 1.7286E+2,
-105, 4.777E+1,
1000,-1.0216E+2,
2105, 2.5987E+1,
3211, 1.7906E+2,
4316,-2.3154E+1,
5421, 1.6313E+2,
6526,-9.7765E+0,
7632,-1.5957E+2,
8737, 1.1406E+2,
9842,-3.5765E+1,
10947, 1.0095E+2,
12053,-1.3812E+2,
13158,-1.7165E+2,
14263,-7.1136E+0,
15368,-1.3104E+2,
16474, 4.8352E+1,
17579, 6.6025E+1,
18684, 3.2691E+1,
19789,-1.7736E+2,
20895, 1.1216E+2,
22000,-1.3478E+2,
23105,-5.6245E+1,
24211, 1.594E+1,
25316, 1.0073E+2,
26421,-1.7584E+2,
27526,-1.7578E+2,
28632,-7.0891E+1,
29737,-1.9915E+1,
30842, 7.8698E+1,
31947,-1.4887E+2,
33053,-5.1279E+0,
34158, 6.9597E+1,
35263, 1.6461E+2,
36368,-1.0698E+2,
37474,-3.6127E+1,
38579,-2.2613E+1,
39684, 3.5708E+1,
40789, 1.148E+2,
41895, 1.7279E+2,
43000,-9.3766E+1,
44105,-1.0574E+0,
45210, 4.4271E+1,
46316, 1.5671E+2,
47421, 1.7611E+2,
48526,-1.7052E+1,
49632, 1.0241E+2,
50737, 1.6799E+2,
51842,-1.3048E+2,
52947,-1.8108E+1,
54053, 6.3213E+0,
55158, 1.3663E+2,
56263,-1.475E+2,
57368,-6.956E+1,
58474, 9.0769E+1,
59579, 1.6825E+2,
60684,-6.0882E+1,
61789, 1.0109E+1,
62895, 1.0549E+2,
64000, 1.075E+2,
65105,-1.6086E+2,
66210,-9.7495E+1,
67316,-4.2881E+1,
68421,-1.0606E+2,
69526,-1.0197E+1,
70632, 9.386E+1,
71737, 1.2997E+2,
72842,-1.6212E+2,
73947,-1.0648E+2,
75053,-6.0191E+1,
76158,-1.078E+2,
77263,-5.1071E+1,
78368, 2.6248E+1,
79474, 5.9035E+1,
80579, 1.7523E+2,
81684,-1.0925E+2,
82789,-5.115E+1,
83895, 3.5173E+1,
85000, 1.248E+2,
86105,-4.4659E+1,
87210, 6.3284E+1,
88316, 1.0214E+2,
89421,-1.692E+2,
90526,-1.1838E+2,
91632,-2.3614E+1,
92737, 1.3572E+1,
93842, 1.6972E+2,
94947,-5.8269E+1,
96053, 1.0328E+2,
97158,-1.7325E+2,
98263,-1.1926E+2,
99368,-6.5808E+1,
100474, 1.1955E+1,
101579, 6.0318E+1,
102684, 6.6066E+1,
103789, 7.2313E+1,
104895, 1.2259E+2,
106000,-1.6021E+2,
107105,-9.3172E+1,
108210,-1.8226E+1,
109316, 6.5006E+1,
110421, 1.2732E+2,
111526, 1.6225E+2,
112632, 1.0332E+2,
113737, 1.6775E+2,
114842,-1.4065E+2,
115947,-6.7854E+1,
117053,-6.1606E+0,
118158, 7.0139E+1,
119263,-1.3057E+2,
120368,-1.302E+1,
121474, 6.9781E+1,
122579, 1.5066E+2,
123684,-9.2734E+1,
124789,-8.5103E+0,
125895, 6.2135E+1,
127000, 1.276E+2,
128105,-1.7034E+2,
129210,-1.3055E+2,
130316, 8.3235E+1,
