NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"28 Mar 2014 ","09:43:25",
CHAN,MEAS,FORMAT
3,S12,PHASE
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,
pS,deg,
-20000,-6.7117E+1,
-18895,-4.7718E+1,
-17789, 5.4386E+1,
-16684, 4.9899E+1,
-15579, 1.1987E+2,
-14474, 3.2596E+1,
-13368,-1.6126E+2,
-12263, 1.3917E+2,
-11158,-6.2792E+1,
-10053,-1.7278E+2,
-8947,-2.0235E+1,
-7842,-3.9867E+0,
-6737, 6.728E+1,
-5632, 8.3458E+1,
-4526, 1.358E+2,
-3421, 1.6116E+2,
-2316,-1.1882E+2,
-1211,-3.3865E+0,
-105, 4.7965E+1,
1000,-8.6605E+1,
2105, 1.3031E+2,
3211,-4.5044E+0,
4316,-1.0064E+2,
5421,-1.1431E+2,
6526, 5.9582E+1,
7632, 8.7465E+0,
8737,-1.3683E+2,
9842, 1.7673E+2,
10947, 1.9785E+1,
12053,-8.332E+1,
13158, 1.2687E+2,
14263, 6.0208E+1,
15368, 1.5338E+2,
16474,-8.9937E+1,
17579,-1.0015E+2,
18684, 5.38E+1,
19789,-4.0031E+1,
20895, 1.0324E+2,
22000, 1.2808E+2,
23105,-1.6179E+2,
24211,-1.0822E+2,
25316,-8.223E+1,
26421, 3.3164E+1,
27526, 6.226E+1,
28632, 1.7785E+2,
29737,-1.069E+2,
30842, 2.1176E+1,
31947, 1.2398E+2,
33053,-1.356E+2,
34158,-1.3127E+2,
35263,-1.4519E+2,
36368,-2.4943E+1,
37474,-6.8129E+0,
38579, 7.7557E+1,
39684, 3.5876E+1,
40789, 1.4539E+2,
41895,-1.5236E+2,
43000,-7.8622E+1,
44105,-1.8127E+0,
45210, 4.1891E+1,
46316, 1.1168E+2,
47421, 1.5727E+2,
48526,-1.7176E+2,
49632,-9.2068E+1,
50737,-9.9443E+1,
51842,-1.7453E+2,
52947,-2.3832E+1,
54053, 1.7814E+2,
55158, 6.66E+1,
56263,-2.029E+1,
57368, 1.4784E+2,
58474, 5.4516E+1,
59579,-1.5317E+2,
60684,-8.9529E+1,
61789,-6.1441E+1,
62895, 2.7172E+1,
64000, 5.729E+1,
65105, 1.3843E+2,
66210,-1.641E+2,
67316,-9.6787E+1,
68421,-1.5605E+1,
69526, 2.6722E+1,
70632, 3.436E+1,
71737, 6.7512E+1,
72842, 1.1613E+2,
73947,-1.7236E+2,
75053,-1.391E+2,
76158,-6.7455E+1,
77263, 1.5907E+1,
78368, 8.8778E+1,
79474,-1.6076E+2,
80579,-3.6094E+1,
81684, 4.3123E+1,
82789, 1.7206E+2,
83895, 1.7312E+2,
85000,-1.2295E+2,
86105,-4.4926E+1,
87210, 4.7201E+1,
88316, 8.135E+1,
89421,-1.6593E+2,
90526,-1.5463E+2,
91632,-1.0611E+2,
92737,-3.6933E+1,
93842, 3.0057E+1,
94947, 3.457E+1,
96053, 7.5642E+1,
97158, 1.2411E+2,
98263,-1.6067E+2,
99368,-1.0195E+2,
100474,-2.2777E+1,
101579, 2.6138E+1,
102684, 1.024E+2,
103789, 1.5464E+2,
104895,-1.4839E+2,
106000, 1.1335E+1,
107105, 1.6975E+2,
108210,-1.3049E+2,
109316,-4.9064E+1,
110421, 1.5484E+1,
111526, 9.4723E+1,
112632, 1.2361E+2,
113737, 1.703E+2,
114842,-1.7827E+2,
115947,-1.1527E+2,
117053,-9.4522E+1,
118158,-2.4219E+1,
119263, 2.7459E+1,
120368, 9.1274E+1,
121474, 1.5837E+2,
122579,-1.5461E+2,
123684,-9.7298E+1,
124789,-4.5036E+1,
125895, 2.0985E+1,
127000, 7.6076E+1,
128105, 1.6297E+2,
129210,-1.0116E+2,
130316, 7.7982E+1,
