NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"28 Mar 2014 ","09:58:51",
CHAN,MEAS,FORMAT
1,S11,PHASE
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,
pS,deg,
-20000, 8.127E+1,
-18895, 1.7078E+2,
-17789,-1.6618E+2,
-16684,-1.5512E+2,
-15579,-1.3622E+2,
-14474,-9.0978E+1,
-13368,-5.9503E+1,
-12263,-3.5383E+1,
-11158,-1.494E+1,
-10053, 3.2923E+1,
-8947, 1.2861E+2,
-7842, 2.8464E+1,
-6737,-5.301E+1,
-5632,-8.9224E+1,
-4526,-1.9418E+1,
-3421, 2.6853E+1,
-2316, 1.3758E+2,
-1211,-1.7498E+2,
-105, 5.5761E+1,
1000,-9.6281E+1,
2105, 2.9211E+1,
3211,-1.7568E+2,
4316,-1.8511E+1,
5421, 1.6727E+2,
6526,-5.6676E+0,
7632,-1.5471E+2,
8737, 1.1703E+2,
9842,-3.3679E+1,
10947, 1.0044E+2,
12053,-1.3637E+2,
13158,-1.7565E+2,
14263,-9.4482E-1,
15368,-1.2349E+2,
16474, 3.6973E+1,
17579, 1.3296E+2,
18684,-1.3682E+2,
19789,-3.0917E+1,
20895, 1.194E+2,
22000,-1.1001E+2,
23105,-2.3866E+1,
24211, 1.4307E+2,
25316,-6.8206E+1,
26421,-1.1801E+1,
27526, 1.1293E+2,
28632, 1.3902E+2,
29737,-1.6808E+2,
30842,-8.9231E+1,
31947,-3.1207E+1,
33053, 6.416E+1,
34158, 1.4973E+2,
35263,-1.4605E+2,
36368,-7.7548E+1,
37474, 1.3681E+1,
38579,-1.7163E+1,
39684, 1.6745E+2,
40789,-3.7976E+1,
41895, 7.0524E+1,
43000, 1.6407E+2,
44105,-1.0684E+2,
45210, 3.7955E+1,
46316,-1.744E+2,
47421,-3.4972E+1,
48526,-7.2418E+1,
49632, 8.431E+1,
50737, 9.0651E+1,
51842,-1.6997E+2,
52947,-9.7019E+1,
54053,-9.6515E+0,
55158, 7.2566E+1,
56263,-1.6617E+2,
57368,-3.7958E+0,
58474,-2.3601E+1,
59579, 8.8612E+1,
60684,-1.7355E+2,
61789,-1.349E+2,
62895,-2.2613E+1,
64000, 1.0588E+2,
65105, 4.9496E+1,
66210, 7.254E+1,
67316, 1.656E+2,
68421, 1.6731E+2,
69526, 1.179E+2,
70632,-8.3503E+1,
71737,-4.7266E+1,
72842, 8.4339E+1,
73947, 9.0422E+1,
75053, 1.1775E+2,
76158,-1.6797E+2,
77263,-7.7903E+1,
78368,-1.9988E+1,
79474, 3.1167E+1,
80579, 1.7404E+1,
81684, 2.6859E+1,
82789, 7.2302E+1,
83895, 1.2777E+2,
85000,-1.593E+2,
86105,-6.2538E+1,
87210, 2.4035E+1,
88316, 1.0787E+2,
89421,-1.1458E+2,
90526,-4.9246E+1,
91632, 1.0449E+2,
92737, 7.2002E+1,
93842,-1.2418E+2,
94947,-1.2615E+2,
96053,-2.4961E+1,
97158,-1.2726E+2,
98263,-5.0701E+1,
99368,-3.2112E+1,
100474, 5.5503E+1,
101579, 1.0386E+2,
102684, 1.7111E+2,
103789,-8.495E+1,
104895, 1.4364E+2,
106000,-1.4027E+2,
107105,-5.8299E+1,
108210, 1.9276E+1,
109316, 9.1835E+1,
110421, 1.5804E+2,
111526, 1.7419E+2,
112632, 1.5449E+2,
113737,-1.564E+2,
114842,-1.352E+2,
115947,-4.6693E+1,
117053,-9.0033E+0,
118158, 6.0863E+1,
119263, 1.7157E+2,
120368,-1.9196E+1,
121474, 3.8264E+1,
122579, 1.3268E+2,
123684, 2.1002E+1,
124789,-8.5226E+1,
125895, 7.5818E+1,
127000, 1.3469E+2,
128105, 1.7695E+2,
129210, 2.0529E+1,
130316, 1.2852E+2,
