NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"28 Mar 2014 ","09:58:54",
CHAN,MEAS,FORMAT
2,S21,PHASE
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,
pS,deg,
-20000,-8.5953E+1,
-18895,-7.8677E+1,
-17789, 3.0427E+1,
-16684,-2.8937E+1,
-15579, 8.3416E+1,
-14474, 6.1547E+1,
-13368, 1.7279E+2,
-12263, 1.7687E+2,
-11158,-7.914E+1,
-10053,-1.2108E+2,
-8947,-1.532E+1,
-7842, 1.6021E+1,
-6737, 7.7679E+1,
-5632, 9.6824E+1,
-4526, 1.4454E+2,
-3421, 1.6544E+2,
-2316,-1.1753E+2,
-1211, 1.3321E-1,
-105, 4.8658E+1,
1000,-8.5906E+1,
2105, 1.3097E+2,
3211,-4.3245E+0,
4316,-9.5449E+1,
5421,-1.0572E+2,
6526, 9.7435E+1,
7632, 3.1448E+0,
8737,-1.3562E+2,
9842, 1.7384E+2,
10947, 2.1493E+1,
12053,-8.4935E+1,
13158, 1.3751E+2,
14263, 6.3387E+1,
15368, 1.4586E+2,
16474,-8.9545E+1,
17579,-1.1995E+2,
18684, 4.9193E+1,
19789,-7.9964E+1,
20895, 7.4906E+1,
22000, 1.26E+2,
23105, 1.199E+2,
24211,-1.4239E+2,
25316,-1.453E+2,
26421,-2.5915E+1,
27526, 1.5506E+1,
28632, 1.2129E+2,
29737, 1.7308E+2,
30842,-7.9887E+1,
31947,-1.0018E+2,
33053, 7.8791E+1,
34158, 5.6166E+1,
35263,-4.3535E+1,
36368,-1.7189E+2,
37474,-1.6022E+2,
38579,-2.7922E+1,
39684, 6.2998E+1,
40789, 1.3061E+2,
41895,-9.9752E+1,
43000, 1.3806E+2,
44105,-7.6273E+1,
45210,-1.2367E+2,
46316, 6.1247E+1,
47421,-9.9761E+1,
48526,-1.3767E+2,
49632, 6.7223E+1,
50737,-1.1222E+2,
51842, 1.6568E+2,
52947,-4.721E+1,
54053,-6.2168E+1,
55158, 4.3684E+1,
56263, 1.3639E+2,
57368,-1.5817E+2,
58474,-2.4075E+1,
59579,-1.6006E+2,
60684, 4.0774E+1,
61789, 1.3851E+2,
62895,-9.3579E+1,
64000,-6.1664E+1,
65105, 7.0734E+1,
66210,-1.0325E+2,
67316,-1.751E+2,
68421, 1.1558E+1,
69526, 1.4646E+2,
70632,-9.6188E+1,
71737,-5.2564E+1,
72842, 6.427E+1,
73947, 1.1697E+2,
75053,-1.7868E+2,
76158,-1.245E+2,
77263,-8.9665E+1,
78368,-1.6966E+1,
79474, 1.6147E+1,
80579, 2.9949E+1,
81684, 6.41E+1,
82789, 1.0692E+2,
83895,-1.711E+2,
85000,-7.9243E+1,
86105,-9.6658E+1,
87210,-1.7056E+1,
88316, 5.2994E+1,
89421, 4.5882E+0,
90526,-1.6832E+2,
91632, 1.1355E+2,
92737,-1.5934E+2,
93842,-1.199E+2,
94947,-7.7671E+1,
96053,-4.5275E+1,
97158, 1.0039E+1,
98263, 6.267E+1,
99368, 1.2173E+2,
100474, 1.2715E+2,
101579,-1.6277E+2,
102684,-1.2821E+2,
103789,-7.8721E+1,
104895,-2.9704E+1,
106000, 1.6375E+1,
107105, 9.3761E+1,
108210, 9.5034E+1,
109316, 9.8071E+1,
110421, 1.6363E+2,
111526,-1.3864E+2,
112632,-9.0369E+1,
113737,-3.4658E+1,
114842, 5.89E+0,
115947, 3.7831E+1,
117053, 6.7181E+1,
118158, 1.2083E+2,
119263, 1.5676E+2,
120368,-1.4127E+2,
121474,-9.4893E+1,
122579,-4.4956E+1,
123684, 3.6722E+0,
124789, 4.6225E+1,
125895, 7.0693E+1,
127000, 1.1624E+2,
128105, 1.636E+2,
129210,-1.3925E+2,
130316,-8.8778E+1,
